%time,field.GSR_value,field.ECG_value,field.EMG_value,field.HR
1589530802096570729,239,34,0,70
1589530802102146108,239,34,0,70
1589530802106918230,239,31,0,70
1589530802106949519,239,29,0,70
1589530802107017476,239,28,0,70
1589530802108533544,239,27,0,70
1589530802110388908,239,27,0,70
1589530802111866354,239,27,0,70
1589530802114953737,239,28,0,70
1589530802114982582,239,28,0,70
1589530802119747859,239,26,0,70
1589530802119851016,239,23,0,70
1589530802121705890,239,19,0,70
1589530802122143453,239,16,0,70
1589530802124507757,239,13,0,70
1589530802126675526,239,11,0,70
1589530802129099965,239,9,0,70
1589530802132127214,239,10,0,70
1589530802132470419,239,11,0,70
1589530802134436273,239,12,0,70
1589530802136013454,239,11,0,70
1589530802138246734,239,8,0,70
1589530802139607334,239,5,0,70
1589530802142068441,239,3,0,70
1589530802143792779,239,3,0,70
1589530802146363888,239,5,0,70
1589530802147790488,239,8,0,70
1589530802150146482,239,8,0,70
1589530802152534743,239,7,0,70
1589530802153696361,239,5,0,70
1589530802155562969,239,2,0,70
1589530802157471622,239,0,0,70
1589530802159060537,239,-1,0,70
1589530802160660696,239,-2,0,70
1589530802163820436,239,-4,0,70
1589530802165784334,239,-5,0,70
1589530802167528717,239,-5,0,70
1589530802170720236,239,-6,0,70
1589530802171905810,239,-6,0,70
1589530802173507436,239,-5,0,70
1589530802174990260,239,-4,0,70
1589530802176494106,239,-4,0,70
1589530802179775093,239,-4,0,70
1589530802181318540,239,-5,0,70
1589530802184744728,239,-6,0,70
1589530802185884836,239,-7,0,70
1589530802187579841,239,-9,0,70
1589530802188993241,239,-11,0,70
1589530802192086491,239,-14,0,70
1589530802193713051,239,-18,0,70
1589530802196675765,239,-21,0,70
1589530802198019742,239,-22,0,70
1589530802199694703,239,-22,0,70
1589530802201668379,239,-21,0,70
1589530802205119012,239,-21,0,70
1589530802206572991,239,-21,0,70
1589530802208465999,239,-21,0,70
1589530802209989402,239,-20,0,70
1589530802212621133,239,-18,0,70
1589530802214151869,239,-17,0,70
1589530802217474900,239,-16,0,70
1589530802219088260,239,-17,0,70
1589530802220653707,239,-20,0,70
1589530802222463114,239,-22,0,70
1589530802224149319,239,-23,0,70
1589530802226100995,239,-23,0,70
1589530802233993255,239,-21,0,70
1589530802237014637,239,-19,0,70
1589530802237757760,239,-18,0,70
1589530802237782694,239,-16,0,70
1589530802241457731,239,-16,0,70
1589530802241604400,239,-16,0,70
1589530802242676551,239,-17,0,70
1589530802246588703,239,-17,0,70
1589530802251486471,239,-17,0,70
1589530802252035013,239,-16,0,70
1589530802253062185,239,-14,0,70
1589530802259104949,239,-14,0,70
1589530802261546988,239,-15,0,70
1589530802261700502,239,-17,0,70
1589530802261728369,239,-19,0,70
1589530802261743036,239,-20,0,70
1589530802263378884,239,-20,0,70
1589530802265126202,239,-20,0,70
1589530802268186206,239,-19,0,70
1589530802269502317,239,-17,0,70
1589530802271133765,239,-16,0,70
1589530802272950017,239,-17,0,70
1589530802278581129,239,-19,0,70
1589530802280278090,239,-21,0,70
1589530802282240522,239,-23,0,70
1589530802283439786,239,-25,0,70
1589530802284951943,239,-25,0,70
1589530802286499302,239,-24,0,70
1589530802288418221,239,-22,0,70
1589530802289815977,239,-21,0,70
1589530802292032635,239,-20,0,70
1589530802293455325,239,-21,0,70
1589530802295335133,239,-23,0,70
1589530802296931870,239,-26,0,70
1589530802298925591,239,-28,0,70
1589530802300020231,239,-30,0,70
1589530802301655590,239,-31,0,70
1589530802303450330,240,-30,0,70
1589530802304997200,240,-27,0,70
1589530802306487357,240,-23,0,70
1589530802308092894,240,-21,0,70
1589530802310582845,240,-22,0,70
1589530802312080336,240,-25,0,70
1589530802314704245,240,-29,0,70
1589530802316644676,240,-33,0,70
1589530802319396187,240,-34,0,70
1589530802321222217,240,-34,0,70
1589530802322937755,240,-34,0,70
1589530802324427424,240,-34,0,70
1589530802326426523,240,-32,0,70
1589530802329303191,240,-28,0,70
1589530802330794327,240,-25,0,70
1589530802332478576,240,-22,0,70
1589530802334480608,240,-20,0,70
1589530802336070989,240,-17,0,70
1589530802337522035,240,-15,0,70
1589530802339465400,240,-17,0,70
1589530802341207828,240,-20,0,70
1589530802343737380,240,-23,0,70
1589530802345246604,240,-24,0,70
1589530802346895164,240,-23,0,70
1589530802348527101,240,-22,0,70
1589530802351835466,240,-21,0,70
1589530802353295800,240,-20,0,70
1589530802355996466,240,-19,0,70
1589530802357453867,240,-19,0,70
1589530802360560317,240,-21,0,70
1589530802362264123,240,-24,0,70
1589530802364184509,240,-25,0,70
1589530802365464441,240,-24,0,70
1589530802368052171,240,-21,0,70
1589530802370168606,240,-17,0,70
1589530802372017124,240,-13,0,70
1589530802373426614,240,-11,0,70
1589530802376685599,240,-12,0,70
1589530802378334648,240,-15,0,70
1589530802379821383,240,-20,0,70
1589530802381455276,240,-23,0,70
1589530802384362745,240,-23,0,70
1589530802386357933,240,-22,0,70
1589530802389533807,240,-21,0,70
1589530802390851872,240,-19,0,70
1589530802392399719,240,-19,0,70
1589530802394083480,240,-19,0,70
1589530802397282820,240,-18,0,70
1589530802398725555,240,-18,0,70
1589530802400407360,240,-18,0,70
1589530802401900939,240,-18,0,70
1589530802404856809,240,-16,0,70
1589530802406606082,240,-14,0,70
1589530802408686337,240,-13,0,70
1589530802410161828,240,-15,0,70
1589530802413004274,240,-18,0,70
1589530802414338473,240,-22,0,70
1589530802417436123,240,-23,0,70
1589530802418754189,240,-21,0,70
1589530802420812444,240,-17,0,70
1589530802422675141,240,-11,0,70
1589530802424901088,240,-6,0,70
1589530802426910453,240,-4,0,70
1589530802429030799,240,-3,0,70
1589530802430780560,240,-4,0,70
1589530802433197177,240,-6,0,70
1589530802434961116,240,-10,0,70
1589530802436381850,240,-13,0,70
1589530802438155079,240,-15,0,70
1589530802439767949,240,-15,0,70
1589530802441352953,240,-13,0,70
1589530802442993690,240,-10,0,70
1589530802445952982,240,-6,0,70
1589530802449107833,240,-4,0,70
1589530802450494345,240,-4,0,70
1589530802451595340,240,-6,0,70
1589530802453397902,240,-9,0,70
1589530802454909571,240,-12,0,70
1589530802457893308,240,-14,0,70
1589530802459617647,240,-14,0,70
1589530802462239112,240,-13,0,70
1589530802463821670,240,-11,0,70
1589530802466674383,240,-9,0,70
1589530802468492590,240,-9,0,70
1589530802469888390,240,-10,0,70
1589530802471230901,240,-11,0,70
1589530802474524599,240,-11,0,70
1589530802475856353,240,-9,0,70
1589530802480281847,240,-6,0,70
1589530802480559540,240,-4,0,70
1589530802483390253,240,-4,0,70
1589530802484923433,240,-6,0,70
1589530802486595460,240,-8,0,70
1589530802489672087,240,-10,0,70
1589530802491211623,240,-10,0,70
1589530802493342235,240,-9,0,70
1589530802494714079,240,-8,0,70
1589530802496779668,240,-5,0,70
1589530802499258375,240,0,0,70
1589530802500662486,240,3,0,70
1589530802504031963,240,6,0,70
1589530802505773413,240,8,0,70
1589530802507484063,240,6,0,70
1589530802509694854,240,3,0,70
1589530802510977230,240,0,0,70
1589530802512568101,240,-3,0,70
1589530802515647661,240,-3,0,70
1589530802517618404,240,-2,0,70
1589530802519456167,240,0,0,70
1589530802520789389,240,2,0,70
1589530802523039780,240,5,0,70
1589530802524912255,240,7,0,70
1589530802527275582,240,8,0,70
1589530802529092811,240,7,0,70
1589530802530609369,240,4,0,70
1589530802531990014,240,0,0,70
1589530802533536394,240,-3,0,70
1589530802537431923,240,-7,0,70
1589530802538492341,240,-8,0,70
1589530802539869563,240,-8,0,70
1589530802541760615,240,-7,0,70
1589530802543608645,240,-5,0,70
1589530802545906460,240,-3,0,70
1589530802549042733,240,-2,0,70
1589530802550331465,240,-2,0,70
1589530802551888601,240,-2,0,70
1589530802553646185,240,-2,0,70
1589530802556629922,240,-2,0,70
1589530802558319060,240,-1,0,70
1589530802561273463,240,0,0,70
1589530802562854555,240,2,0,70
1589530802564319779,241,4,0,70
1589530802566434258,241,4,0,70
1589530802569559286,241,1,0,70
1589530802571089044,241,-1,0,70
1589530802572627602,241,-4,0,70
1589530802574109448,241,-8,0,70
1589530802577112252,241,-12,0,70
1589530802581262497,241,-16,0,70
1589530802582894923,241,-23,0,70
1589530802584356235,241,-33,0,70
1589530802586241910,241,-48,0,70
1589530802587867492,241,-66,0,70
1589530802589543430,241,-83,0,70
1589530802591030654,241,-96,0,70
1589530802592632769,241,-105,0,70
1589530802594149815,241,-107,0,70
1589530802597752007,241,-105,0,70
1589530802598949804,241,-97,0,70
1589530802602083143,241,-86,0,70
1589530802603935084,241,-70,0,70
1589530802606192321,241,-43,0,70
1589530802607613055,241,0,0,70
1589530802609667399,241,64,0,70
1589530802611254358,241,152,0,70
1589530802613427504,241,257,0,70
1589530802614713791,241,365,0,70
1589530802618127757,241,444,0,70
1589530802619347555,241,468,0,70
1589530802621177006,241,446,0,70
1589530802622640763,241,418,0,70
1589530802624303990,241,405,0,70
1589530802625932505,241,403,0,70
1589530802627414840,241,392,0,70
1589530802630651826,241,369,0,70
1589530802632018781,241,338,0,70
1589530802635460614,241,300,0,70
1589530802637271488,241,241,0,70
1589530802638754801,241,138,0,70
1589530802641030615,241,-4,0,70
1589530802642561351,241,-149,0,70
1589530802644556050,241,-256,0,70
1589530802648389001,241,-309,0,70
1589530802649003055,241,-323,0,70
1589530802650276631,241,-318,0,70
1589530802651628919,241,-305,0,70
1589530802654714836,241,-286,0,70
1589530802656697312,241,-257,0,70
1589530802658725256,241,-221,0,70
1589530802660291192,241,-183,0,70
1589530802663080348,241,-148,0,70
1589530802664441437,241,-123,0,70
1589530802667718512,241,-110,0,70
1589530802669031200,241,-110,0,70
1589530802670805895,241,-122,0,70
1589530802672199251,241,-140,0,70
1589530802675255345,241,-154,0,70
1589530802676791947,241,-157,0,70
1589530802679822129,241,-147,0,70
1589530802681515668,241,-125,0,70
1589530802683352942,241,-99,0,70
1589530802684816210,241,-76,0,70
1589530802687803858,241,-62,0,70
1589530802689386906,241,-62,0,70
1589530802692754916,241,-74,0,70
1589530802694145338,241,-90,0,70
1589530802695840832,241,-103,0,70
1589530802697444413,241,-108,0,70
1589530802700112812,241,-100,0,70
1589530802701851818,241,-84,0,70
1589530802703140550,241,-63,0,70
1589530802704805732,241,-44,0,70
1589530802707564577,241,-33,0,70
1589530802709086512,241,-32,0,70
1589530802711924558,241,-41,0,70
1589530802713964235,241,-55,0,70
1589530802715588350,241,-67,0,70
1589530802717439313,241,-70,0,70
1589530802719797263,241,-63,0,70
1589530802721351465,241,-48,0,70
1589530802722641175,241,-30,0,70
1589530802725919228,241,-13,0,70
1589530802727458275,241,-3,0,70
1589530802729372795,241,-2,0,70
1589530802730911353,241,-9,0,70
1589530802732403466,241,-21,0,70
1589530802733940557,241,-31,0,70
1589530802736861226,241,-34,0,70
1589530802738330850,241,-29,0,70
1589530802741489612,241,-16,0,70
1589530802742857056,241,-1,0,70
1589530802744582373,241,11,0,70
1589530802746192310,241,18,0,70
1589530802748902265,241,15,0,70
1589530802750483846,241,4,0,70
1589530802753242690,241,-9,0,70
1589530802754626268,241,-21,0,70
1589530802758129703,241,-24,0,70
1589530802760845035,241,-19,0,70
1589530802761165263,241,-6,0,70
