%time,field.GSR_value,field.ECG_value,field.EMG_value,field.HR
1589530482096274181,224,15,0,72
1589530482101115252,224,15,0,72
1589530482108638909,224,15,0,72
1589530482108662376,224,15,0,72
1589530482108687798,224,13,0,72
1589530482112060708,224,10,0,72
1589530482113501491,224,6,0,72
1589530482113526914,224,4,0,72
1589530482115853092,224,3,0,72
1589530482117227385,225,3,0,72
1589530482118362607,225,4,0,72
1589530482120320156,225,4,0,72
1589530482122041078,225,3,0,72
1589530482125539146,225,1,0,72
1589530482125572391,225,0,0,72
1589530482126801481,225,-3,0,72
1589530482128390401,225,-6,0,72
1589530482130198836,225,-7,0,72
1589530482132604216,225,-7,0,72
1589530482133485699,225,-8,0,72
1589530482134716256,225,-8,0,72
1589530482136426912,225,-9,0,72
1589530482139427281,225,-10,0,72
1589530482140818685,225,-12,0,72
1589530482143473403,225,-16,0,72
1589530482145310683,225,-19,0,72
1589530482150642608,225,-22,0,72
1589530482151005860,225,-21,0,72
1589530482152319041,225,-19,0,72
1589530482153938761,225,-15,0,72
1589530482155681683,225,-14,0,72
1589530482157110733,225,-14,0,72
1589530482160143370,225,-16,0,72
1589530482161845714,225,-19,0,72
1589530482163315831,225,-22,0,72
1589530482164994708,225,-24,0,72
1589530482169149855,225,-26,0,72
1589530482169263279,225,-26,0,72
1589530482172038755,225,-27,0,72
1589530482173486872,225,-27,0,72
1589530482176849514,225,-29,0,72
1589530482178240919,225,-30,0,72
1589530482179662146,225,-31,0,72
1589530482182655182,225,-30,0,72
1589530482184016275,225,-29,0,72
1589530482185531371,225,-29,0,72
1589530482189176108,225,-28,0,72
1589530482190405687,225,-28,0,72
1589530482193411434,225,-27,0,72
1589530482194861995,225,-28,0,72
1589530482196484649,225,-29,0,72
1589530482198249572,225,-33,0,72
1589530482200464281,225,-37,0,72
1589530482201904087,225,-40,0,72
1589530482204349067,225,-41,0,72
1589530482207230145,225,-40,0,72
1589530482207645220,225,-39,0,72
1589530482208929067,225,-38,0,72
1589530482210593277,225,-38,0,72
1589530482214087922,225,-38,0,72
1589530482217651991,225,-39,0,72
1589530482217938974,225,-40,0,72
1589530482225019200,225,-39,0,72
1589530482227364445,225,-39,0,72
1589530482233095800,225,-37,0,72
1589530482233128067,225,-35,0,72
1589530482233148112,225,-31,0,72
1589530482234156221,225,-25,0,72
1589530482235942166,225,-20,0,72
1589530482237166857,226,-19,0,72
1589530482238719598,226,-21,0,72
1589530482241009597,226,-25,0,72
1589530482242856166,226,-30,0,72
1589530482243881386,226,-32,0,72
1589530482245484484,226,-32,0,72
1589530482247047981,226,-30,0,72
1589530482248642278,226,-28,0,72
1589530482250106529,226,-24,0,72
1589530482251599135,226,-20,0,72
1589530482254728573,226,-17,0,72
1589530482255802683,226,-15,0,72
1589530482257743609,226,-16,0,72
1589530482258997145,226,-19,0,72
1589530482262084049,226,-23,0,72
1589530482263898350,226,-24,0,72
1589530482267833493,226,-24,0,72
1589530482268393771,226,-23,0,72
1589530482270147938,226,-23,0,72
1589530482272335269,226,-24,0,72
1589530482275077011,226,-25,0,72
1589530482276305123,226,-27,0,72
