%time,field.GSR_value,field.ECG_value,field.EMG_value,field.HR
1589530422096297825,244,10,0,69
1589530422101443974,244,11,0,69
1589530422109531826,244,11,0,69
1589530422109547470,244,11,0,69
1589530422109559204,244,11,0,69
1589530422109603205,244,10,0,69
1589530422110879230,244,7,0,69
1589530422112541975,244,5,0,69
1589530422114445258,244,2,0,69
1589530422116023912,244,0,0,69
1589530422118062620,244,-1,0,69
1589530422119674030,244,0,0,69
1589530422121724960,244,3,0,69
1589530422123311437,244,7,0,69
1589530422125100806,244,9,0,69
1589530422126701461,244,8,0,69
1589530422128384250,244,6,0,69
1589530422130141352,244,4,0,69
1589530422131440356,244,3,0,69
1589530422133112879,244,2,0,69
1589530422134808380,244,1,0,69
1589530422136306854,244,0,0,69
1589530422137955421,244,0,0,69
1589530422141013971,244,0,0,69
1589530422142615115,244,0,0,69
1589530422144493953,244,-3,0,69
1589530422145767045,244,-7,0,69
1589530422149357028,244,-12,0,69
1589530422150767501,244,-17,0,69
1589530422152750963,244,-23,0,69
1589530422154055345,244,-29,0,69
1589530422156836201,244,-37,0,69
1589530422158356676,244,-48,0,69
1589530422161369759,244,-62,0,69
1589530422163288198,244,-76,0,69
1589530422165375796,244,-88,0,69
1589530422166773557,244,-95,0,69
1589530422169460056,244,-97,0,69
1589530422171662545,244,-95,0,69
1589530422173154175,244,-88,0,69
1589530422174293798,244,-77,0,69
1589530422177209590,244,-58,0,69
1589530422178670908,244,-27,0,69
1589530422183267534,244,19,0,69
1589530422186282573,244,87,0,69
1589530422186478621,244,175,0,69
1589530422187383573,244,279,0,69
1589530422189033606,244,385,0,69
1589530422190301809,244,465,0,69
1589530422193399472,244,491,0,69
1589530422195204975,244,472,0,69
1589530422198028365,244,442,0,69
1589530422199636842,244,426,0,69
1589530422201226252,244,420,0,69
1589530422203041044,244,407,0,69
1589530422206466269,244,380,0,69
1589530422208627690,244,336,0,69
1589530422209690556,244,261,0,69
1589530422210651242,244,142,0,69
1589530422213552856,244,-8,0,69
1589530422214785858,244,-150,0,69
1589530422216605540,244,-249,0,69
1589530422219601511,244,-297,0,69
1589530422221124431,244,-309,0,69
1589530422222858066,244,-305,0,69
1589530422224205959,244,-297,0,69
1589530422225814925,244,-285,0,69
1589530422227542204,244,-266,0,70
1589530422230466308,244,-239,0,70
1589530422231805890,244,-206,0,70
1589530422234133537,244,-173,0,70
1589530422236116511,244,-144,0,70
1589530422238748253,244,-125,0,70
1589530422240312240,244,-118,0,70
1589530422243124385,244,-122,0,70
1589530422244614060,244,-133,0,70
1589530422246421030,244,-144,0,70
1589530422249183796,244,-148,0,70
1589530422250876853,244,-142,0,70
