%time,field.GSR_value,field.ECG_value,field.EMG_value,field.HR
1589547880542060581,268,-161,0,78
1589547880543473492,268,-159,0,78
1589547880545243787,267,-147,0,78
1589547880546687987,267,-127,0,78
1589547880548828377,267,-105,0,78
1589547880550682762,267,-87,0,78
1589547880552609504,267,-80,0,78
1589547880555143944,267,-83,0,78
1589547880557188021,267,-92,0,78
1589547880560934924,267,-103,0,78
1589547880560981859,267,-110,0,78
1589547880562643129,267,-109,0,78
1589547880563867815,267,-98,0,78
1589547880565675755,267,-80,0,78
1589547880567872368,267,-59,0,78
1589547880570261117,267,-44,0,78
1589547880572045101,267,-37,0,78
1589547880573622770,267,-41,0,78
1589547880575443421,267,-52,0,78
1589547880577516832,267,-63,0,78
1589547880579170280,267,-71,0,78
1589547880581035910,267,-71,0,78
1589547880583903289,267,-64,0,78
1589547880586159547,267,-51,0,78
1589547880587713260,267,-35,0,78
1589547880589547601,267,-20,0,78
1589547880591554521,267,-10,0,78
1589547880593074990,267,-9,0,78
1589547880595508228,267,-16,0,78
1589547880596638069,267,-26,0,78
1589547880598751569,267,-34,0,78
1589547880600791246,267,-36,0,78
1589547880602186557,267,-30,0,78
1589547880603760315,267,-18,0,78
1589547880607744334,267,-4,0,78
1589547880608076783,267,6,0,78
1589547880610309085,267,11,0,78
1589547880611326968,267,12,0,78
1589547880613188198,267,9,0,78
1589547880614822090,267,4,0,78
1589547880617321819,267,-1,0,78
1589547880619470520,267,-4,0,78
1589547880621104901,267,-2,0,78
1589547880622545679,267,5,0,78
1589547880625306968,267,16,0,78
1589547880626722812,267,27,0,78
1589547880628291682,267,31,0,78
1589547880629965664,267,27,0,78
1589547880632050808,267,18,0,78
1589547880633954083,267,7,0,78
1589547880636360432,267,0,0,78
1589547880637629608,267,-2,0,78
1589547880639173543,267,1,0,78
1589547880641295355,267,11,0,78
1589547880643116495,266,24,0,78
1589547880645749203,266,34,0,78
1589547880647505320,266,40,0,78
1589547880649316193,266,40,0,78
1589547880650783372,266,36,0,78
1589547880652842116,266,29,0,78
1589547880654354273,266,21,0,78
1589547880658355403,266,17,0,78
1589547880658401848,266,19,0,78
1589547880660016674,266,26,0,78
1589547880661824614,266,35,0,78
1589547880663207702,266,40,0,78
1589547880664980441,266,41,0,78
1589547880666321974,266,36,0,78
1589547880668083468,266,30,0,78
1589547880669807807,266,25,0,78
1589547880671541923,266,22,0,78
1589547880673050658,266,24,0,78
1589547880674900643,266,30,0,78
1589547880677373482,266,40,0,78
1589547880678872928,266,51,0,78
1589547880681445503,266,60,0,78
1589547880682472674,266,64,0,78
1589547880684208746,266,63,0,78
1589547880689224337,266,59,0,78
1589547880689259049,266,55,0,78
1589547880690295510,266,52,0,78
1589547880691857046,266,52,0,78
1589547880693479693,266,55,0,78
1589547880695486614,266,62,0,78
1589547880697408467,266,69,0,78
1589547880699090760,266,73,0,78
1589547880701489776,266,74,0,78
1589547880703229759,266,72,0,78
1589547880704891030,266,70,0,78
1589547880706441321,266,67,0,78
1589547880708122148,266,67,0,78
1589547880709735996,266,70,0,78
1589547880712370171,266,73,0,78
1589547880714288112,266,77,0,78
1589547880716022229,266,82,0,78
1589547880718182663,266,87,0,78
1589547880720200828,266,92,0,78
1589547880721904144,266,96,0,78
1589547880723822086,266,96,0,78
1589547880725790384,266,92,0,78
1589547880727046359,266,88,0,78
1589547880730159164,266,85,0,78
1589547880734017048,266,85,0,78
1589547880734068382,266,88,0,78
1589547880735786365,266,92,0,78
1589547880737869553,266,93,0,78
1589547880739490245,266,93,0,78
1589547880741633079,266,92,0,78
1589547880745452829,266,89,0,78
1589547880745776967,266,84,0,78
1589547880747547262,266,79,0,78
1589547880749057953,266,76,0,78
1589547880751469191,266,74,0,78
1589547880753479534,266,73,0,78
1589547880755795437,266,73,0,78
1589547880758547437,266,74,0,78
1589547880759894347,266,73,0,78
1589547880761465661,266,71,0,78
1589547880763195866,266,68,0,78
1589547880765106963,266,66,0,78
1589547880766868458,266,64,0,78
1589547880768772710,266,62,0,78
1589547880770777675,266,61,0,78
1589547880772859886,266,60,0,78
1589547880774697648,266,59,0,78
1589547880778878204,266,57,0,78
1589547880778978916,266,53,0,78
1589547880781044994,266,49,0,78
1589547880782693553,266,44,0,78
1589547880784623228,266,41,0,78
1589547880785968672,266,37,0,78
1589547880787522385,266,34,0,78
1589547880789719487,266,30,0,78
