%time,field.GSR_value,field.ECG_value,field.EMG_value,field.HR
1589530582097136463,261,0,0,67
1589530582098452576,261,-3,0,67
1589530582108425601,261,-6,0,67
1589530582108523869,261,-7,0,67
1589530582108535114,261,-6,0,67
1589530582108643160,261,-4,0,67
1589530582109356462,261,-3,0,67
1589530582111010403,261,-2,0,67
1589530582115897914,261,-2,0,67
1589530582115977115,261,-3,0,67
1589530582117292250,261,-6,0,67
1589530582119095794,261,-9,0,67
1589530582121320767,261,-12,0,67
1589530582122794794,261,-14,0,67
1589530582125782448,261,-14,0,67
1589530582126804244,261,-13,0,67
1589530582129014551,261,-11,0,67
1589530582130780939,261,-8,0,67
1589530582132758530,261,-6,0,67
1589530582134043842,261,-6,0,67
1589530582135808274,261,-7,0,67
1589530582138330008,261,-9,0,67
1589530582139855369,261,-11,0,67
1589530582142429905,261,-14,0,67
1589530582143934243,261,-17,0,67
1589530582147044610,261,-20,0,67
1589530582148220898,261,-22,0,67
1589530582150255691,261,-24,0,67
1589530582151778607,261,-24,0,67
1589530582154969154,261,-24,0,67
1589530582156762431,261,-23,0,67
1589530582158137211,261,-20,0,67
1589530582159700217,261,-18,0,67
1589530582162549024,261,-17,0,67
1589530582163834825,261,-17,0,67
1589530582167365156,261,-18,0,67
1589530582169098787,261,-19,0,67
1589530582170526857,261,-17,0,67
1589530582172081063,261,-15,0,67
1589530582174961160,261,-12,0,67
1589530582176391186,261,-11,0,67
1589530582179244882,261,-13,0,67
1589530582180887578,261,-16,0,67
1589530582183794564,261,-18,0,67
1589530582185084276,261,-18,0,67
1589530582187688146,261,-17,0,67
1589530582189382665,261,-16,0,67
1589530582190880159,261,-17,0,67
1589530582192814238,261,-19,0,67
1589530582195757403,261,-21,0,67
1589530582197458767,261,-22,0,67
1589530582199874899,261,-22,0,67
1589530582201640309,261,-22,0,67
1589530582203678035,261,-23,0,67
1589530582205104638,261,-25,0,67
1589530582209212357,261,-27,0,67
1589530582209883125,261,-28,0,67
1589530582211500887,261,-29,0,67
1589530582212756377,261,-29,0,67
1589530582215850122,261,-27,0,67
1589530582217398461,261,-24,0,67
1589530582219287073,261,-21,0,67
1589530582220927814,261,-18,0,67
1589530582223472037,261,-18,0,67
1589530582225367005,261,-19,0,67
1589530582226904588,261,-22,0,67
1589530582228648486,261,-22,0,67
1589530582230117624,261,-22,0,67
1589530582231787210,261,-20,0,67
1589530582233622043,261,-20,0,67
1589530582237948788,261,-22,0,67
1589530582238378529,261,-25,0,67
1589530582240377632,261,-26,0,67
1589530582241715745,261,-26,0,67
1589530582244781623,261,-24,0,67
1589530582246081113,261,-22,0,67
1589530582249340105,261,-21,0,67
1589530582250538394,261,-21,0,67
1589530582252240735,261,-20,0,67
1589530582253564671,261,-19,0,67
1589530582256649126,261,-18,0,67
1589530582258108486,261,-17,0,67
1589530582261157252,261,-16,0,67
1589530582262688480,261,-17,0,67
1589530582265836981,261,-21,0,67
1589530582267543234,261,-26,0,67
1589530582269187398,261,-30,0,67
1589530582270497155,261,-32,0,67
1589530582273305383,261,-31,0,67
1589530582274725142,261,-27,0,67
1589530582277956756,261,-23,0,67
1589530582279078776,261,-19,0,67
1589530582281744247,261,-16,0,67
1589530582283686638,261,-13,0,67
1589530582285097596,261,-11,0,67
1589530582289440964,261,-10,0,67
1589530582291238641,261,-11,0,67
1589530582293980379,261,-12,0,67
1589530582294015580,261,-13,0,67
1589530582296082640,261,-13,0,67
1589530582300521342,261,-13,0,67
1589530582302023725,261,-13,0,67
1589530582302093637,261,-12,0,67
1589530582304620261,261,-12,0,67
1589530582305926106,261,-13,0,67
1589530582307384000,261,-14,0,67
1589530582309352302,261,-16,0,67
1589530582310767172,261,-18,0,67
1589530582314811823,261,-19,0,67
1589530582315441523,261,-20,0,67
1589530582317303246,261,-20,0,67
1589530582318919542,261,-18,0,67
1589530582320425347,261,-16,0,67
1589530582322443027,261,-13,0,67
1589530582323892120,261,-11,0,67
1589530582326610392,261,-12,0,67
1589530582328343045,261,-14,0,67
1589530582329926096,261,-18,0,67
1589530582331600571,261,-22,0,67
1589530582334556447,261,-23,0,67
1589530582335818292,261,-23,0,67
1589530582338687632,261,-20,0,67
1589530582339708451,261,-17,0,67
1589530582342844730,261,-15,0,67
1589530582344376935,261,-14,0,67
1589530582347187608,261,-15,0,67
1589530582348750126,261,-16,0,67
1589530582351963650,261,-17,0,67
1589530582353536923,261,-17,0,67
1589530582355063262,261,-17,0,67
1589530582357128855,261,-15,0,67
1589530582359714146,261,-14,0,67
1589530582361297686,261,-13,0,67
1589530582362979983,261,-14,0,67
1589530582364446676,261,-15,0,67
1589530582367936917,261,-16,0,67
1589530582369124939,261,-17,0,67
1589530582370711412,261,-17,0,67
1589530582372663091,261,-16,0,67
1589530582376040886,261,-13,0,67
1589530582377362376,261,-10,0,67
1589530582380086515,261,-7,0,67
1589530582381476451,261,-6,0,67
1589530582383110347,261,-6,0,67
1589530582384781888,261,-6,0,67
1589530582387896656,261,-7,0,67
1589530582389290503,261,-7,0,67
1589530582391760415,261,-7,0,67
1589530582393277953,261,-7,0,67
1589530582395998180,261,-5,0,67
1589530582397569009,261,-2,0,67
1589530582400575730,261,0,0,67
1589530582401885487,261,0,0,67
1589530582403905123,261,-1,0,67
1589530582407263362,261,-4,0,67
1589530582407687725,261,-5,0,67
1589530582409339710,261,-5,0,67
1589530582411913268,261,-4,0,67
1589530582413356983,261,-2,0,67
1589530582415900229,261,-1,0,67
1589530582417372789,261,0,0,67
1589530582418876638,261,1,0,67
1589530582420518846,261,2,0,67
1589530582422076474,261,2,0,67
1589530582425115462,261,0,0,67
1589530582426645712,261,-1,0,67
