%time,field.GSR_value,field.ECG_value,field.EMG_value,field.HR
1589548040328346413,330,40,0,86
1589548040331093031,330,48,0,86
1589548040360977786,330,52,0,86
1589548040361027654,330,52,0,86
1589548040361047209,330,46,0,86
1589548040361360592,330,38,0,86
1589548040361377703,330,31,0,86
1589548040361393837,330,29,0,86
1589548040361411926,330,31,0,86
1589548040361428548,330,38,0,86
1589548040361467660,330,48,0,86
1589548040364321347,330,58,0,86
1589548040366752627,330,66,0,86
1589548040369397067,330,69,0,86
1589548040370807532,330,68,0,86
1589548040373148856,330,63,0,86
1589548040375916497,330,57,0,86
1589548040377215494,330,53,0,86
1589548040380773191,330,53,0,86
1589548040383671368,330,57,0,86
1589548040384897030,330,64,0,86
1589548040390238710,330,71,0,86
1589548040390975965,330,77,0,86
1589548040395541277,330,79,0,86
1589548040400793489,330,77,0,86
1589548040405181820,330,73,0,86
1589548040405225332,330,70,0,86
1589548040405245866,330,69,0,86
1589548040405264444,330,71,0,86
1589548040406579086,330,76,0,86
1589548040408300000,330,83,0,86
1589548040411588804,330,87,0,86
1589548040412788556,330,89,0,86
1589548040417843742,330,88,0,86
1589548040418786822,330,85,0,86
1589548040422499989,330,81,0,86
1589548040422768393,330,77,0,86
1589548040426778808,330,74,0,86
1589548040428240118,330,71,0,86
1589548040430289571,330,71,0,86
1589548040433134458,330,72,0,86
1589548040440077272,330,76,0,86
1589548040440112473,330,79,0,86
1589548040440780794,330,80,0,86
1589548040443191540,330,78,0,86
1589548040444981878,330,74,0,86
1589548040446967774,330,70,0,86
1589548040448750290,330,68,0,86
1589548040451442152,330,67,0,86
1589548040453599651,330,68,0,86
1589548040456061732,330,70,0,86
1589548040458070606,330,71,0,86
1589548040460599666,330,72,0,86
1589548040470025095,330,71,0,86
1589548040472643133,330,69,0,86
1589548040474415871,330,65,0,86
1589548040476450168,330,60,0,86
1589548040482112563,330,54,0,86
1589548040482618082,330,50,0,86
1589548040483032177,330,49,0,86
1589548040486409960,330,50,0,86
1589548040490466820,330,52,0,86
1589548040495858367,330,54,0,86
1589548040498944769,330,54,0,86
1589548040500219810,330,52,0,86
1589548040500823596,330,49,0,86
1589548040501768633,330,44,0,86
1589548040504993392,330,41,0,86
1589548040509269766,330,39,0,86
1589548040509305945,330,38,0,86
1589548040510141957,330,37,0,86
1589548040511934250,330,38,0,86
1589548040514728781,330,39,0,86
1589548040515970088,330,38,0,86
1589548040519217336,330,36,0,86
1589548040520366731,330,33,0,86
1589548040521525904,330,30,0,86
1589548040523208196,330,28,0,86
1589548040525613565,330,27,0,86
1589548040527250389,330,26,0,86
1589548040533672529,330,24,0,86
1589548040534580898,330,22,0,86
1589548040534620010,330,20,0,86
1589548040535772827,330,18,0,86
1589548040537340717,330,16,0,86
1589548040540600676,330,14,0,86
1589548040542386614,330,13,0,86
1589548040545317546,330,10,0,86
1589548040546723611,330,7,0,86
1589548040548583861,330,5,0,86
1589548040550170329,330,4,0,86
1589548040552206582,330,4,0,86
1589548040554243323,330,4,0,86
1589548040557576128,330,4,0,86
1589548040559641226,330,3,0,86
1589548040562262687,330,2,0,86
1589548040563600795,330,0,0,86
1589548040568684827,330,-1,0,86
1589548040569608351,330,-3,0,86
1589548040570393519,330,-4,0,86
1589548040572526084,330,-6,0,86
1589548040575140700,330,-8,0,86
1589548040577301621,330,-9,0,86
1589548040579504587,330,-9,0,86
1589548040581485594,330,-9,0,86
1589548040583005573,330,-9,0,86
1589548040584402838,330,-9,0,86
1589548040586835096,330,-10,0,86
1589548040588625923,330,-10,0,86
1589548040591314363,330,-9,0,86
1589548040594341608,330,-9,0,86
1589548040596362704,330,-9,0,86
1589548040598657583,330,-11,0,86
1589548040601454558,330,-13,0,86
1589548040603568056,330,-14,0,86
1589548040605219547,330,-14,0,86
1589548040606978106,330,-14,0,86
1589548040610136376,330,-14,0,86
1589548040611331238,330,-15,0,86
1589548040614389772,330,-17,0,86
1589548040616421624,330,-19,0,86
1589548040617380350,330,-20,0,86
1589548040619024996,330,-21,0,86
1589548040621037782,330,-20,0,86
1589548040622501537,330,-19,0,86
1589548040627089338,330,-19,0,86
1589548040627513211,330,-19,0,86
1589548040629490307,330,-19,0,86
1589548040632225192,330,-20,0,86
1589548040633219607,330,-21,0,86
1589548040635181059,330,-23,0,86
1589548040637064775,330,-26,0,86
1589548040638527553,330,-28,0,86
1589548040641601243,330,-29,0,86
1589548040643175977,330,-28,0,86
1589548040644490619,330,-27,0,86
1589548040646530783,330,-25,0,86
1589548040648137295,330,-24,0,86
1589548040650677600,330,-24,0,86
1589548040652884966,330,-25,0,86
1589548040654154140,330,-28,0,86
1589548040655745986,330,-31,0,86
1589548040657751927,330,-32,0,86
1589548040662099681,330,-32,0,86
1589548040663554147,330,-31,0,86
1589548040665289239,330,-29,0,86
1589548040667023843,330,-27,0,86
1589548040668765291,330,-27,0,86
1589548040670498916,330,-28,0,86
1589548040671864892,330,-30,0,86
1589548040674621289,330,-32,0,86
1589548040677302395,330,-34,0,86
1589548040677535599,330,-34,0,86
1589548040679440338,330,-34,0,86
1589548040681081563,330,-32,0,86
1589548040682998524,330,-32,0,86
1589548040684816240,330,-32,0,86
1589548040686614400,330,-35,0,86
1589548040689429464,330,-37,0,86
1589548040691310737,330,-39,0,86
1589548040693192987,330,-39,0,86
1589548040697359849,330,-38,0,86
1589548040698630001,330,-35,0,86
1589548040702685883,330,-32,0,86
1589548040702727440,330,-30,0,86
1589548040703733588,330,-29,0,86
1589548040705583082,330,-29,0,86
1589548040707977206,330,-29,0,86
1589548040709749944,330,-29,0,86
1589548040712503896,330,-30,0,86
1589548040713351642,330,-32,0,86
1589548040714879442,330,-35,0,86
1589548040716581779,330,-35,0,86
1589548040718441051,330,-34,0,86
1589548040720061742,330,-31,0,86
1589548040722021237,330,-29,0,86
1589548040725793560,330,-28,0,86
1589548040726168054,330,-27,0,86
1589548040728274219,330,-28,0,86
1589548040729804953,330,-30,0,86
1589548040731433466,330,-33,0,86
1589548040733509319,330,-35,0,86
1589548040734461689,330,-35,0,86
1589548040736316072,330,-33,0,86
1589548040739065135,330,-31,0,86
1589548040740986497,330,-29,0,86
1589548040743593291,330,-29,0,86
1589548040746208397,330,-30,0,86
1589548040747518638,330,-32,0,86
1589548040749403333,330,-34,0,86
1589548040751175581,330,-35,0,86
1589548040753049520,330,-36,0,86
1589548040754725456,330,-36,0,86
1589548040758259198,330,-35,0,86
1589548040762472994,330,-35,0,86
1589548040762501838,330,-34,0,86
1589548040763851681,330,-32,0,86
1589548040767205997,330,-29,0,86
1589548040768355881,330,-27,0,86
1589548040771733176,330,-25,0,86
1589548040776428534,330,-26,0,86
1589548040778560610,330,-28,0,86
1589548040780506906,330,-31,0,86
1589548040782770006,330,-32,0,86
1589548040784108604,330,-31,0,86
1589548040786079344,330,-28,0,86
1589548040788322889,330,-26,0,86
1589548040790040381,330,-24,0,86
1589548040792152901,330,-23,0,86
1589548040794401334,330,-23,0,86
1589548040797250621,330,-23,0,86
1589548040798642997,330,-22,0,86
1589548040800029996,330,-21,0,86
1589548040801730866,330,-21,0,86
1589548040803375023,330,-20,0,86
1589548040805780392,330,-20,0,86
1589548040808662435,330,-20,0,86
1589548040810644909,330,-21,0,86
1589548040812129687,330,-23,0,86
1589548040816575708,330,-25,0,86
1589548040817444477,330,-27,0,86
1589548040819321838,330,-28,0,86
1589548040821506226,330,-28,0,86
1589548040824902099,330,-25,0,86
1589548040825556731,330,-22,0,86
1589548040827585161,330,-17,0,86
1589548040830652495,330,-11,0,86
1589548040832510300,330,-8,0,86
1589548040834219970,330,-8,0,86
1589548040837600198,330,-10,0,86
1589548040837853447,330,-13,0,86
1589548040839512760,330,-16,0,86
1589548040841357854,330,-18,0,86
1589548040844596791,330,-19,0,86
1589548040845697785,330,-19,0,86
1589548040847109717,330,-19,0,86
1589548040849285794,330,-18,0,86
1589548040852573132,330,-17,0,86
1589548040854656807,330,-16,0,86
1589548040856692571,330,-15,0,86
1589548040858277083,330,-14,0,86
1589548040861812780,330,-14,0,86
1589548040864242594,330,-14,0,86
1589548040865886752,330,-13,0,86
1589548040867854070,330,-11,0,86
1589548040870735135,330,-7,0,86
1589548040871275854,330,-4,0,86
1589548040874076251,330,-3,0,86
1589548040875698409,330,-4,0,86
1589548040878264136,330,-5,0,86
1589548040879385174,330,-7,0,86
1589548040880845018,330,-7,0,86
1589548040882757580,330,-8,0,86
1589548040885372197,330,-9,0,86
1589548040888015658,330,-10,0,86
1589548040890021599,330,-9,0,86
1589548040891368019,330,-5,0,86
1589548040893038577,330,0,0,86
1589548040894878782,330,3,0,86
1589548040895985643,330,5,0,86
1589548040897971539,330,3,0,86
1589548040900825226,330,1,0,86
1589548040901839686,330,0,0,86
1589548040903756648,330,2,0,86
1589548040905711254,330,4,0,86
1589548040909262596,330,7,0,86
1589548040909970518,330,9,0,86
1589548040911264626,330,9,0,86
1589548040913254433,330,8,0,86
1589548040916241589,330,7,0,86
1589548040918403487,330,5,0,86
1589548040919423814,330,5,0,86
1589548040924077616,330,6,0,86
1589548040924118683,330,8,0,86
1589548040925294479,330,10,0,86
1589548040926999259,330,11,0,86
1589548040929445207,330,12,0,86
1589548040931492704,330,13,0,86
1589548040932950592,330,12,0,86
1589548040934991734,330,10,0,86
1589548040936870562,330,6,0,86
1589548040938876502,330,4,0,86
1589548040940367636,330,3,0,86
1589548040942987141,330,4,0,86
1589548040944628855,330,6,0,86
1589548040946901244,330,7,0,86
1589548040949604351,330,9,0,86
1589548040951401044,330,9,0,86
1589548040953723790,330,9,0,86
1589548040955555195,330,8,0,86
1589548040957254109,330,8,0,86
1589548040959134403,330,8,0,86
1589548040960486201,330,10,0,86
1589548040962863703,330,11,0,86
1589548040965362940,330,11,0,86
1589548040967377681,330,10,0,86
1589548040969312732,330,9,0,86
1589548040970758887,330,9,0,86
