%time,field.GSR_value,field.ECG_value,field.EMG_value,field.HR
1589547960323906770,326,95,0,73
1589547960332609614,326,93,0,73
1589547960347049168,326,91,0,73
1589547960347065302,326,89,0,73
1589547960347083880,326,86,0,73
1589547960347100014,326,83,0,73
1589547960347113703,326,83,0,73
1589547960347128859,326,85,0,73
1589547960347578643,326,88,0,73
1589547960347883715,326,90,0,73
1589547960349606097,326,90,0,73
1589547960353851673,326,87,0,73
1589547960353889318,326,83,0,73
1589547960356607582,326,77,0,73
1589547960359185043,326,73,0,73
1589547960359264244,326,70,0,73
1589547960361742949,326,70,0,73
1589547960363070792,326,70,0,73
1589547960365361760,326,69,0,73
1589547960366806938,326,67,0,73
1589547960368498030,326,65,0,73
1589547960370657486,326,62,0,73
1589547960372339778,326,59,0,73
1589547960373908647,326,55,0,73
1589547960375585072,326,50,0,73
1589547960377513280,326,46,0,73
1589547960380969288,326,44,0,73
1589547960381112535,326,43,0,73
1589547960383982845,326,43,0,73
1589547960385799584,326,41,0,73
1589547960390511079,326,38,0,73
1589547960390544324,326,34,0,73
1589547960391999768,326,31,0,73
1589547960393851708,326,29,0,73
1589547960396662862,326,25,0,73
1589547960398438044,326,20,0,73
1589547960399984913,326,15,0,73
1589547960401691650,326,12,0,73
1589547960403549456,326,9,0,73
1589547960405208770,326,8,0,73
1589547960407292447,326,9,0,73
1589547960409502258,326,9,0,73
1589547960411833805,326,8,0,73
1589547960412680574,326,5,0,73
1589547960414823895,326,0,0,73
1589547960417708384,326,-5,0,73
1589547960418881735,326,-8,0,73
1589547960421187371,326,-9,0,73
1589547960422200364,326,-7,0,73
1589547960424561245,326,-6,0,73
1589547960428357036,326,-7,0,73
1589547960430437290,326,-9,0,73
1589547960432123494,326,-11,0,73
1589547960433997923,326,-12,0,73
1589547960436520139,326,-14,0,73
1589547960438067007,326,-16,0,73
1589547960440147261,326,-17,0,73
1589547960443740650,326,-18,0,73
1589547960443770961,326,-19,0,73
1589547960445381875,326,-19,0,73
1589547960447695332,326,-21,0,73
1589547960451075073,326,-23,0,73
1589547960452510962,326,-27,0,73
1589547960453470665,326,-32,0,73
1589547960455728878,326,-34,0,73
1589547960457663441,326,-32,0,73
1589547960459584314,326,-27,0,73
1589547960461427454,326,-22,0,73
1589547960463115124,326,-21,0,73
1589547960465177289,326,-24,0,73
1589547960466846381,326,-29,0,73
1589547960468797567,326,-34,0,73
1589547960471097335,326,-37,0,73
1589547960473117455,326,-37,0,73
1589547960477714548,326,-36,0,73
1589547960477752682,326,-35,0,73
1589547960479464797,326,-34,0,73
1589547960481073755,326,-34,0,73
1589547960482781470,326,-36,0,73
1589547960484377716,326,-38,0,73
1589547960486492682,326,-40,0,73
1589547960488392533,326,-41,0,73
1589547960493483900,326,-40,0,73
1589547960493529857,326,-36,0,73
1589547960499942710,326,-31,0,73
1589547960501059350,326,-27,0,73
1589547960505190524,326,-27,0,73
1589547960506373653,326,-30,0,73
1589547960509153029,326,-34,0,73
1589547960513446517,326,-38,0,73
1589547960515004630,326,-39,0,73
1589547960517351821,326,-37,0,73
1589547960529437340,326,-34,0,73
1589547960529966326,326,-30,0,73
1589547960534573685,326,-26,0,73
1589547960534605464,326,-25,0,73
1589547960535138361,326,-26,0,73
1589547960536250111,326,-28,0,73
1589547960542286515,326,-30,0,73
1589547960542343227,326,-32,0,73
1589547960542361316,326,-32,0,73
1589547960544248945,326,-32,0,73
1589547960546944230,326,-32,0,73
1589547960549125686,326,-31,0,73
1589547960552194489,326,-30,0,73
1589547960553730601,326,-30,0,73
1589547960555784455,326,-31,0,73
1589547960558062223,326,-33,0,73
1589547960559373443,326,-36,0,73
1589547960561161337,326,-39,0,73
1589547960563011321,326,-40,0,73
1589547960564962995,326,-39,0,73
1589547960567624547,326,-37,0,73
1589547960569502398,326,-33,0,73
1589547960571024332,326,-29,0,73
1589547960572866983,326,-26,0,73
1589547960576848066,326,-27,0,73
1589547960576892556,326,-29,0,73
1589547960579348282,326,-33,0,73
1589547960582037701,326,-37,0,73
1589547960584165378,326,-38,0,73
1589547960584940279,326,-37,0,73
1589547960588228107,326,-36,0,73
1589547960589573550,326,-34,0,73
1589547960591995543,326,-32,0,73
1589547960593103382,326,-32,0,73
1589547960595636843,326,-32,0,73
1589547960597848121,326,-34,0,73
1589547960598447019,326,-36,0,73
1589547960600398694,326,-37,0,73
1589547960601937739,326,-35,0,73
1589547960603854702,326,-32,0,73
1589547960605890955,326,-30,0,73
1589547960607929164,326,-28,0,73
1589547960609904795,326,-28,0,73
1589547960612840617,326,-31,0,73
1589547960613881967,326,-35,0,73
1589547960615267010,326,-38,0,73
1589547960616850546,326,-39,0,73
1589547960618759197,326,-39,0,73
1589547960621015943,326,-38,0,73
1589547960623408113,326,-35,0,73
1589547960625660458,326,-31,0,73
1589547960627455686,326,-29,0,73
1589547960629351626,326,-28,0,73
1589547960630865249,326,-29,0,73
1589547960633134217,326,-30,0,73
1589547960635952705,326,-30,0,73
1589547960636884541,326,-28,0,73
1589547960638730125,326,-25,0,73
1589547960643046102,326,-22,0,73
1589547960644251232,326,-21,0,73
1589547960645395738,326,-24,0,73
