%time,field.GSR_value,field.ECG_value,field.EMG_value,field.HR
1589537840302248674,185,-6,0,72
1589537840304893059,185,-7,0,72
1589537840311286224,185,-10,0,72
1589537840311770710,185,-15,0,72
1589537840311802976,185,-19,0,72
1589537840311991686,185,-22,0,72
1589537840316313929,185,-22,0,72
1589537840316961214,185,-21,0,72
1589537840317312723,185,-19,0,72
1589537840320648394,185,-16,0,72
1589537840320675282,185,-14,0,72
1589537840324385439,185,-14,0,72
1589537840325567566,185,-15,0,72
1589537840327669777,185,-18,0,72
1589537840329939675,185,-20,0,72
1589537840332217396,185,-20,0,72
1589537840336014574,185,-17,0,72
1589537840336038530,185,-14,0,72
1589537840337152213,185,-11,0,72
1589537840340983125,185,-10,0,72
1589537840342330495,185,-10,0,72
1589537840343863642,185,-8,0,72
1589537840345308789,185,-6,0,72
1589537840348551571,185,-4,0,72
1589537840350770137,185,-4,0,72
1589537840352491016,185,-6,0,72
1589537840354535049,185,-8,0,72
1589537840356691037,185,-10,0,72
1589537840358626537,185,-9,0,72
1589537840359855108,185,-7,0,72
1589537840361801364,185,-5,0,72
1589537840365014324,185,-4,0,72
1589537840366264895,185,-4,0,72
1589537840369483721,185,-7,0,72
1589537840370074296,185,-10,0,72
1589537840373360099,185,-12,0,72
1589537840374838002,185,-11,0,72
1589537840376513904,185,-7,0,72
1589537840377927274,185,-1,0,72
1589537840381401299,185,3,0,72
1589537840383007290,185,7,0,72
1589537840384415771,185,7,0,72
1589537840386021273,185,5,0,72
1589537840389171656,185,2,0,72
1589537840391064623,185,-1,0,72
1589537840393421054,185,-6,0,72
1589537840395234822,185,-9,0,72
1589537840397336543,185,-10,0,72
1589537840398585159,185,-8,0,72
1589537840402152072,185,-5,0,72
1589537840402530470,185,-3,0,72
1589537840404820902,185,-1,0,72
1589537840405926273,185,0,0,72
1589537840407751774,185,0,0,72
1589537840409917540,185,1,0,72
1589537840411285443,185,1,0,72
1589537840414160583,185,1,0,72
1589537840415962128,185,2,0,72
1589537840417048922,185,2,0,72
1589537840418772246,185,2,0,72
1589537840421722185,185,1,0,72
1589537840423041200,185,1,0,72
1589537840426162738,185,2,0,72
1589537840427632330,185,2,0,72
1589537840429520408,185,2,0,72
1589537840431018356,185,0,0,72
1589537840434493358,185,-1,0,72
1589537840435509753,185,-2,0,72
1589537840438346270,185,-1,0,72
1589537840439840306,185,0,0,72
1589537840442881667,185,3,0,72
1589537840444291615,185,8,0,72
1589537840445760229,185,11,0,72
1589537840448038438,185,13,0,72
1589537840450313226,185,13,0,72
1589537840451810684,185,11,0,72
1589537840454519602,185,8,0,72
1589537840456237548,185,6,0,72
1589537840459372775,185,5,0,72
1589537840460671746,185,4,0,72
1589537840462933822,185,3,0,72
1589537840464360392,185,2,0,72
1589537840467361175,185,0,0,72
1589537840468800945,185,0,0,72
1589537840470507646,185,0,0,72
1589537840472137593,185,2,0,72
1589537840475953838,185,3,0,72
1589537840476581079,185,5,0,72
1589537840479477730,185,6,0,72
1589537840481393186,185,8,0,72
1589537840484236548,185,9,0,72
1589537840485633295,185,9,0,72
1589537840487575151,185,8,0,72
1589537840490633623,185,8,0,72
1589537840491162598,185,8,0,72
1589537840492417569,185,8,0,72
1589537840495150931,185,8,0,72
1589537840496624923,185,9,0,72
1589537840499165664,185,11,0,72
1589537840500552145,185,12,0,72
1589537840502619645,185,13,0,72
1589537840504210481,185,13,0,72
1589537840505669806,185,13,0,72
1589537840507505084,185,14,0,72
1589537840510942443,185,15,0,72
1589537840511738350,185,16,0,72
1589537840513870871,185,15,0,72
1589537840516298191,185,12,0,72
1589537840518033737,185,8,0,72
1589537840520951898,185,5,0,72
1589537840521429051,185,5,0,72
1589537840524195658,185,7,0,72
1589537840525643250,185,9,0,72
1589537840529347051,185,10,0,72
1589537840529953759,185,12,0,72
1589537840531533350,185,14,0,72
1589537840533191163,185,17,0,72
1589537840536329324,185,19,0,72
1589537840537734382,185,19,0,72
1589537840540830987,185,16,0,72
1589537840542118225,185,12,0,72
1589537840545483228,185,8,0,72
1589537840547102908,185,5,0,72
1589537840548766588,185,4,0,72
1589537840551232040,185,5,0,72
1589537840552893765,185,6,0,72
1589537840554601444,185,8,0,72
1589537840557777737,185,11,0,72
1589537840559360751,185,13,0,72
1589537840562468600,185,14,0,72
1589537840563471794,185,14,0,72
1589537840564835298,185,13,0,72
1589537840566428578,185,11,0,72
1589537840569524205,185,9,0,72
1589537840570815353,185,7,0,72
1589537840574227290,185,7,0,72
1589537840575471016,185,8,0,72
1589537840577084830,185,11,0,72
1589537840578866331,185,14,0,72
1589537840581521960,185,17,0,72
1589537840582837064,185,19,0,72
1589537840584816075,185,17,0,72
1589537840586468999,185,14,0,72
1589537840590144934,185,10,0,72
1589537840591320217,185,7,0,72
1589537840593077763,185,4,0,72
1589537840594674954,185,3,0,72
1589537840597054363,185,1,0,72
1589537840598626621,185,0,0,72
1589537840600465810,185,1,0,72
1589537840602219934,185,3,0,72
1589537840603942769,185,5,0,72
1589537840605547293,185,8,0,72
1589537840607142529,185,9,0,72
1589537840610290467,185,9,0,72
1589537840611965391,185,10,0,72
1589537840615014574,185,11,0,72
1589537840616820519,185,13,0,72
1589537840618537487,185,14,0,72
1589537840619894635,185,15,0,72
1589537840622787375,185,15,0,72
1589537840624080479,185,14,0,72
1589537840626921885,185,12,0,72
1589537840628393921,185,9,0,72
1589537840630654531,185,3,0,72
1589537840631887013,185,-3,0,72
1589537840634416999,185,-9,0,72
1589537840636557342,185,-13,0,72
1589537840638419999,185,-17,0,72
1589537840641058517,185,-25,0,72
1589537840642848818,185,-36,0,72
1589537840644256322,185,-51,0,72
1589537840647451681,185,-66,0,72
1589537840648969184,185,-82,0,72
1589537840651913745,185,-96,0,72
1589537840653409737,185,-107,0,72
1589537840654880796,185,-111,0,72
1589537840656634430,185,-109,0,72
1589537840659900190,185,-101,0,72
1589537840661550181,185,-88,0,72
1589537840663610347,185,-69,0,72
1589537840665326826,185,-39,0,72
1589537840668269921,185,7,0,72
1589537840669771779,185,74,0,72
1589537840671732702,185,162,0,72
1589537840673237493,185,267,0,72
1589537840676509608,185,373,0,72
1589537840678219243,185,451,0,72
1589537840680035944,185,476,0,72
1589537840681806690,185,458,0,72
1589537840683868812,185,433,0,72
1589537840685154582,185,419,0,72
1589537840687344792,185,410,0,72
1589537840688915095,185,393,0,72
1589537840691178638,185,364,0,72
1589537840692598363,185,331,0,72
1589537840694278665,185,296,0,72
1589537840695658790,185,240,0,72
1589537840697404603,185,139,0,72
1589537840700193209,185,-6,0,72
1589537840701798223,185,-158,0,72
1589537840705112871,185,-273,0,72
1589537840706635751,185,-333,0,72
1589537840707902455,185,-350,0,72
1589537840710323420,185,-346,0,72
1589537840713047004,185,-333,0,72
1589537840714642729,185,-314,0,72
1589537840716474585,185,-285,0,72
1589537840718134843,185,-248,0,72
1589537840721924199,185,-208,0,72
1589537840722767039,185,-172,0,72
1589537840724217075,185,-146,0,72
1589537840725707200,185,-132,0,72
1589537840729025760,185,-133,0,72
1589537840730466018,185,-144,0,72
1589537840733524490,185,-158,0,72
1589537840734665062,185,-166,0,72
1589537840736425052,185,-163,0,72
1589537840738100954,185,-148,0,72
1589537840740741917,185,-122,0,72
1589537840742207108,185,-94,0,72
1589537840745284647,185,-71,0,72
1589537840746853971,185,-59,0,72
1589537840749684622,185,-63,0,72
1589537840751731100,185,-77,0,72
1589537840753391846,185,-97,0,72
1589537840754967037,185,-112,0,72
1589537840757885688,185,-116,0,72
1589537840759479456,185,-105,0,72
1589537840762522773,185,-83,0,72
1589537840763533789,185,-56,0,72
1589537840765663378,185,-33,0,72
1589537840767099725,185,-21,0,72
1589537840770217352,185,-21,0,72
1589537840771443479,185,-33,0,72
1589537840774108397,185,-49,0,72
1589537840775570167,185,-62,0,72
1589537840777108203,185,-65,0,72
1589537840778963037,185,-57,0,72
1589537840782185774,185,-42,0,72
1589537840784007853,185,-24,0,72
1589537840785760999,185,-11,0,72
1589537840787395834,185,-4,0,72
1589537840788899159,185,-5,0,72
1589537840790727593,185,-14,0,72
1589537840792326740,185,-26,0,72
1589537840793939575,185,-36,0,72
1589537840795639921,185,-39,0,72
1589537840800152830,185,-34,0,72
1589537840800249140,185,-22,0,72
1589537840803524189,185,-7,0,72
1589537840805044625,185,7,0,72
1589537840807202568,185,15,0,72
1589537840808612027,185,14,0,72
1589537840811760454,185,5,0,72
1589537840813080446,185,-8,0,72
1589537840814599905,185,-19,0,72
1589537840816303673,185,-24,0,72
1589537840819285390,185,-20,0,72
1589537840820831248,185,-9,0,72
1589537840824031007,185,4,0,72
1589537840825540688,185,16,0,72
1589537840827087035,185,24,0,72
1589537840828495027,185,24,0,72
1589537840832370917,185,18,0,72
1589537840833526643,185,8,0,72
1589537840835070546,185,-1,0,72
1589537840836880402,185,-5,0,72
1589537840839757009,185,-1,0,72
1589537840841334644,185,8,0,72
1589537840843947252,185,20,0,72
1589537840845442755,185,29,0,72
1589537840848620026,185,32,0,72
1589537840852357561,185,29,0,72
1589537840852387383,185,20,0,72
1589537840853956707,185,10,0,72
1589537840856081895,185,1,0,72
1589537840857612598,185,-1,0,72
1589537840861095423,185,1,0,72
1589537840862510748,185,11,0,72
1589537840864035584,185,23,0,72
1589537840865736908,185,32,0,72
1589537840868221428,185,35,0,72
1589537840869897329,185,34,0,72
