%time,field.GSR_value,field.ECG_value,field.EMG_value,field.HR
1589537940301347809,165,24,0,61
1589537940306457170,165,18,0,61
1589537940310207913,165,10,0,61
1589537940311754263,165,3,0,61
1589537940311844218,165,0,0,61
1589537940313652612,165,2,0,61
1589537940315788561,165,10,0,61
1589537940317588155,165,22,0,61
1589537940319169216,165,33,0,61
1589537940321022099,165,40,0,61
1589537940323274403,165,40,0,61
1589537940324162222,165,35,0,61
1589537940325623017,165,26,0,61
1589537940327297945,165,16,0,61
1589537940329307271,165,8,0,61
1589537940332514372,165,5,0,61
1589537940333966367,165,8,0,61
1589537940335476051,165,15,0,61
1589537940337149023,165,23,0,61
1589537940338644529,165,28,0,61
1589537940340121458,165,29,0,61
1589537940341714741,165,27,0,61
1589537940345267974,165,24,0,61
1589537940348579207,165,22,0,61
1589537940348808496,165,24,0,61
1589537940350203780,165,27,0,61
1589537940351833241,165,33,0,61
1589537940353798079,165,40,0,61
1589537940356971446,165,47,0,61
1589537940357377711,165,51,0,61
1589537940360621967,165,52,0,61
1589537940362013829,165,49,0,61
1589537940365030264,165,45,0,61
1589537940366234882,165,40,0,61
1589537940369812559,165,38,0,61
1589537940371241088,165,39,0,61
1589537940372981526,165,42,0,61
1589537940374388055,165,48,0,61
1589537940376413515,165,56,0,61
1589537940378088443,165,62,0,61
1589537940381346387,165,65,0,61
1589537940382687405,165,63,0,61
1589537940385894505,165,59,0,61
1589537940387411034,165,57,0,61
1589537940388891873,165,59,0,61
1589537940390743778,165,65,0,61
1589537940393455147,165,71,0,61
1589537940395434163,165,76,0,61
1589537940397997399,165,79,0,61
1589537940400342591,165,81,0,61
1589537940401863519,165,81,0,61
1589537940403764313,165,79,0,61
1589537940405274974,165,73,0,61
1589537940406810569,165,68,0,61
1589537940410925044,165,63,0,61
1589537940411476509,165,62,0,61
1589537940414274411,165,62,0,61
1589537940415557251,165,63,0,61
1589537940417612044,165,64,0,61
1589537940418955996,165,63,0,61
1589537940421835053,164,62,0,61
1589537940423335448,164,60,0,61
1589537940425302241,164,57,0,61
1589537940426884280,164,55,0,61
1589537940429917826,164,52,0,61
1589537940431388888,164,51,0,61
1589537940432533861,164,52,0,61
1589537940434395544,164,54,0,61
1589537940436099316,164,57,0,61
1589537940439467261,164,58,0,61
1589537940440157081,164,57,0,61
1589537940442013385,164,55,0,61
1589537940443641380,164,52,0,61
1589537940446721370,164,48,0,61
1589537940449449361,164,46,0,61
1589537940450933622,164,45,0,61
1589537940452505395,164,45,0,61
1589537940455169831,164,45,0,61
1589537940456842314,164,43,0,61
1589537940458437553,164,40,0,61
1589537940459923281,164,37,0,61
1589537940462530517,164,33,0,61
1589537940464114023,164,29,0,61
1589537940467399346,164,25,0,61
1589537940468576586,164,24,0,61
1589537940471307021,164,25,0,61
1589537940473052838,164,27,0,61
1589537940475598963,164,29,0,61
1589537940477537401,164,30,0,61
1589537940479242639,164,29,0,61
1589537940480334814,164,28,0,61
1589537940483487159,164,26,0,61
1589537940485090220,164,24,0,61
1589537940487732656,164,20,0,61
1589537940489530294,164,17,0,61
1589537940492578017,164,14,0,61
1589537940494019257,164,11,0,61
1589537940495339253,164,9,0,61
1589537940497182846,164,8,0,61
1589537940500818212,164,8,0,61
1589537940502022830,164,8,0,61
1589537940503309582,164,7,0,61
1589537940505223575,164,6,0,61
1589537940507701256,164,3,0,61
1589537940509631383,164,0,0,61
1589537940512818928,164,-4,0,61
1589537940514093457,164,-8,0,61
1589537940515715585,164,-11,0,61
1589537940517419357,164,-13,0,61
1589537940519822727,164,-14,0,61
1589537940521647254,164,-15,0,61
1589537940523834536,164,-17,0,61
1589537940525525597,164,-19,0,61
1589537940529281717,164,-20,0,61
1589537940529307628,164,-21,0,61
1589537940530482425,164,-21,0,61
1589537940532219930,164,-21,0,61
1589537940534204812,164,-21,0,61
1589537940536814492,164,-22,0,61
1589537940538228354,164,-22,0,61
1589537940541628076,164,-20,0,61
1589537940542816561,164,-19,0,61
1589537940544681666,164,-18,0,61
1589537940545922951,164,-18,0,61
1589537940549641916,164,-19,0,61
1589537940550470091,164,-22,0,61
1589537940554078568,164,-26,0,61
1589537940555637141,164,-30,0,61
1589537940557032914,164,-32,0,61
1589537940560532369,164,-33,0,61
1589537940561418233,164,-32,0,61
1589537940562719651,164,-30,0,61
1589537940565760041,164,-27,0,61
1589537940567497546,164,-23,0,61
1589537940568992563,164,-18,0,61
1589537940570605891,164,-17,0,61
1589537940573616948,164,-19,0,61
1589537940575229298,164,-23,0,61
1589537940578222266,164,-28,0,61
1589537940579843416,164,-30,0,61
1589537940581374611,164,-30,0,61
1589537940582901895,164,-28,0,61
1589537940585562908,164,-27,0,61
1589537940587609879,164,-25,0,61
1589537940590019115,164,-23,0,61
1589537940591586977,164,-22,0,61
1589537940594897233,164,-23,0,61
1589537940596107229,164,-24,0,61
1589537940598845975,164,-27,0,61
1589537940599714728,164,-28,0,61
1589537940602446630,164,-28,0,61
1589537940603710403,164,-27,0,61
1589537940606693593,164,-27,0,61
1589537940608360210,164,-28,0,61
1589537940609874783,164,-29,0,61
1589537940611268111,164,-30,0,61
1589537940613925214,164,-30,0,61
1589537940615358631,164,-32,0,61
1589537940618074400,164,-33,0,61
1589537940620037282,164,-34,0,61
1589537940621680432,164,-35,0,61
1589537940623004828,164,-34,0,61
1589537940624488601,164,-31,0,61
1589537940626195795,164,-29,0,61
1589537940627872678,164,-27,0,61
1589537940630665202,164,-27,0,61
1589537940632213997,163,-29,0,61
1589537940635453364,163,-31,0,61
1589537940636808071,163,-33,0,61
1589537940639224641,163,-32,0,61
1589537940640150593,163,-30,0,61
1589537940642756851,163,-27,0,61
1589537940644630267,163,-22,0,61
1589537940647832479,163,-18,0,61
1589537940650090160,163,-15,0,61
1589537940651480067,163,-15,0,61
1589537940653275749,163,-17,0,61
1589537940656204673,163,-20,0,61
1589537940657546669,163,-22,0,61
1589537940659010397,163,-23,0,61
1589537940660543059,163,-22,0,61
1589537940663806381,163,-20,0,61
1589537940665234910,163,-20,0,61
1589537940668856098,164,-20,0,61
1589537940670114493,164,-22,0,61
1589537940671549378,164,-24,0,61
1589537940673222839,164,-26,0,61
1589537940675837408,164,-29,0,61
1589537940677423847,164,-30,0,61
1589537940680238371,164,-30,0,61
1589537940681514367,164,-28,0,61
1589537940685034355,164,-25,0,61
1589537940686473639,164,-22,0,61
1589537940688929320,164,-19,0,61
1589537940689458296,164,-17,0,61
1589537940692196064,164,-17,0,61
1589537940693630949,164,-17,0,61
1589537940696538361,164,-19,0,61
1589537940698068578,164,-21,0,61
1589537940701797810,164,-23,0,61
1589537940702453408,164,-23,0,61
1589537940704155225,164,-23,0,61
1589537940705591087,164,-22,0,61
1589537940708595299,164,-21,0,61
1589537940710237471,164,-19,0,61
1589537940712501997,163,-17,0,61
1589537940714231191,163,-17,0,61
1589537940716286473,163,-18,0,61
1589537940717623580,163,-20,0,61
1589537940718961664,163,-22,0,61
1589537940720401437,163,-24,0,61
1589537940721994232,163,-24,0,61
1589537940725233110,163,-22,0,61
1589537940728144923,163,-19,0,61
1589537940729330474,163,-17,0,61
1589537940730845047,163,-17,0,61
1589537940734181703,163,-20,0,61
1589537940735697742,163,-24,0,61
1589537940737451381,163,-28,0,61
1589537940738866220,163,-29,0,61
1589537940741754566,163,-28,0,61
1589537940742951851,163,-24,0,61
1589537940746018152,163,-20,0,61
1589537940748027968,163,-17,0,61
1589537940750326227,163,-17,0,61
1589537940751522534,163,-18,0,61
1589537940754546790,163,-19,0,61
1589537940755873142,163,-21,0,61
1589537940757585714,163,-21,0,61
1589537940758972687,163,-20,0,61
1589537940761837077,163,-18,0,61
1589537940763294939,163,-17,0,61
1589537940766083552,163,-17,0,61
1589537940768023946,163,-16,0,61
1589537940770623848,163,-15,0,61
1589537940772084643,163,-14,0,61
