%time,field.GSR_value,field.ECG_value,field.EMG_value,field.HR
1589538429329159711,129,7,0,85
1589538429337771027,129,10,0,85
1589538429340939036,129,10,0,85
1589538429340963481,129,8,0,85
1589538429342038062,129,5,0,85
1589538429342053706,129,1,0,85
1589538429342787042,129,-1,0,85
1589538429344419936,129,-4,0,85
1589538429346326120,129,-10,0,85
1589538429347852924,129,-22,0,85
1589538429349687730,129,-39,0,85
1589538429350904578,129,-60,0,85
1589538429352839118,129,-80,0,85
1589538429355798860,129,-97,0,85
1589538429357683533,129,-107,0,85
1589538429359255315,129,-112,0,85
1589538429361192299,129,-109,0,85
1589538429363803463,129,-100,0,85
1589538429364927911,129,-86,0,85
1589538429368229388,129,-67,0,85
1589538429369513214,129,-41,0,85
1589538429372920780,129,-5,0,85
1589538429374486207,129,45,0,85
1589538429375968034,129,114,0,85
1589538429377645906,129,201,0,85
1589538429380571426,129,300,0,85
1589538429381860141,129,394,0,85
1589538429383669035,129,455,0,85
1589538429385175307,129,466,0,85
1589538429388308605,129,442,0,85
1589538429389743987,129,416,0,85
1589538429392168884,129,402,0,85
1589538429393471288,129,393,0,85
1589538429395889340,129,376,0,85
1589538429397799435,129,351,0,85
1589538429399571662,129,317,0,85
1589538429400891178,129,262,0,85
1589538429402822784,129,167,0,85
1589538429404146210,129,31,0,85
1589538429405624126,129,-112,0,85
1589538429410829342,129,-225,0,85
1589538429410867964,129,-288,0,85
1589538429413343705,129,-311,0,84
1589538429414590864,129,-314,0,84
1589538429417755941,129,-309,0,84
1589538429419010434,129,-297,0,84
1589538429420674617,129,-274,0,84
1589538429422563200,129,-241,0,84
1589538429425329831,129,-202,0,84
1589538429426732458,129,-164,0,84
1589538429430064735,129,-134,0,84
1589538429432653898,129,-117,0,84
1589538429433468390,129,-114,0,84
1589538429435341329,129,-121,0,84
1589538429438434538,129,-133,0,84
1589538429439878232,129,-143,0,84
1589538429441340014,129,-144,0,84
1589538429443503354,129,-135,0,84
1589538429446247007,129,-117,0,84
1589538429447466300,129,-94,0,84
1589538429452315603,129,-72,0,84
1589538429452487204,129,-59,0,84
1589538429453616541,129,-57,0,84
1589538429455209346,129,-66,0,84
1589538429458007754,129,-80,0,84
1589538429459493492,129,-93,0,84
1589538429462399946,129,-100,0,84
1589538429463824572,129,-96,0,84
1589538429466518359,129,-81,0,84
1589538429467919518,129,-60,0,84
1589538429470909083,129,-39,0,84
1589538429472115176,129,-25,0,84
1589538429474818251,129,-22,0,84
1589538429476379767,129,-30,0,84
1589538429481240315,129,-43,0,84
1589538429481289693,129,-55,0,84
1589538429482587208,129,-61,0,84
1589538429484216680,129,-58,0,84
1589538429485994285,129,-47,0,84
1589538429489101184,129,-31,0,84
1589538429494792357,129,-15,0,84
1589538429502395581,129,-4,0,84
1589538429502414159,129,-2,0,84
1589538429502425403,129,-7,0,84
1589538429502458159,129,-17,0,84
1589538429502728515,129,-26,0,84
1589538429505754258,129,-31,0,84
1589538429507177907,129,-27,0,84
1589538429508662178,129,-16,0,84
1589538429510864140,129,-2,0,84
1589538429513881572,129,10,0,84
1589538429514280018,129,18,0,84
1589538429515389310,129,19,0,84
1589538429517750650,129,13,0,84
1589538429521033550,129,3,0,84
1589538429522319331,129,-7,0,84
1589538429524117959,129,-13,0,84
1589538429525931742,129,-12,0,84
1589538429527134413,129,-3,0,84
1589538429528934507,129,9,0,84
1589538429530516557,129,22,0,84
1589538429532097628,129,29,0,84
1589538429534883815,129,29,0,84
1589538429536137819,129,23,0,84
