%time,field.GSR_value,field.ECG_value,field.EMG_value,field.HR
1589538329329868711,140,10,0,79
1589538329331450759,140,10,0,79
1589538329340071845,140,8,0,79
1589538329341141047,140,4,0,79
1589538329341204603,140,0,0,79
1589538329343823098,140,-1,0,79
1589538329344301232,140,-2,0,79
1589538329345297590,140,-2,0,79
1589538329347224794,140,-4,0,79
1589538329349731822,140,-7,0,79
1589538329351025914,140,-11,0,79
1589538329352660273,140,-15,0,79
1589538329355375079,140,-19,0,79
1589538329357773084,140,-22,0,79
1589538329358350952,140,-22,0,79
1589538329359596155,140,-20,0,79
1589538329362727496,140,-16,0,79
1589538329364991056,140,-14,0,79
1589538329366310081,140,-14,0,79
1589538329367907285,140,-17,0,79
1589538329370408935,140,-20,0,79
1589538329371880983,140,-23,0,79
1589538329374254543,140,-25,0,79
1589538329375889880,140,-25,0,79
1589538329377434284,140,-23,0,79
1589538329378892154,140,-20,0,79
1589538329380742113,140,-17,0,79
1589538329382619940,139,-15,0,79
1589538329384069010,139,-15,0,79
1589538329387165150,139,-17,0,79
1589538329388589775,139,-20,0,79
1589538329391828672,139,-22,0,79
1589538329393414142,139,-21,0,79
1589538329395984725,139,-19,0,79
1589538329397736418,139,-17,0,79
1589538329398765043,139,-17,0,79
1589538329400681980,139,-17,0,79
1589538329403578653,139,-18,0,79
1589538329405077101,139,-20,0,79
1589538329407885285,139,-22,0,79
1589538329409864312,139,-24,0,79
1589538329412308762,139,-26,0,79
1589538329414023299,139,-28,0,79
1589538329415429346,139,-28,0,79
1589538329417101839,139,-26,0,79
1589538329420235135,139,-23,0,79
1589538329421566382,139,-20,0,79
1589538329425363102,139,-19,0,79
1589538329427017994,139,-19,0,79
1589538329428140486,139,-19,0,79
1589538329429523067,139,-17,0,79
1589538329432792274,139,-15,0,79
1589538329434339122,139,-14,0,79
1589538329436077126,139,-13,0,79
1589538329437627396,139,-15,0,79
1589538329440790025,139,-17,0,79
1589538329442577896,139,-18,0,79
1589538329445532258,139,-18,0,79
1589538329447061506,139,-17,0,79
1589538329448553109,139,-16,0,79
1589538329450264224,139,-17,0,79
1589538329453884943,139,-20,0,79
1589538329455477258,139,-22,0,79
1589538329457027528,139,-23,0,79
1589538329458642332,139,-22,0,79
1589538329460401358,139,-20,0,79
1589538329462785674,139,-18,0,79
1589538329464614123,139,-14,0,79
1589538329466334038,139,-10,0,79
1589538329468921732,139,-8,0,79
1589538329470546314,139,-10,0,79
