%time,field.GSR_value,field.ECG_value,field.EMG_value,field.HR
1589538409329050469,149,28,0,78
1589538409333653372,149,37,0,78
1589538409338059740,149,45,0,78
1589538409338934854,149,51,0,78
1589538409340028991,149,53,0,78
1589538409343860913,149,50,0,78
1589538409343896113,149,45,0,78
1589538409345373540,149,39,0,78
1589538409346970744,149,36,0,78
1589538409348891594,149,36,0,78
1589538409349998442,149,40,0,78
1589538409352157382,149,46,0,78
1589538409354044498,149,53,0,78
1589538409355524858,149,58,0,78
1589538409357288775,149,61,0,78
1589538409359079091,149,60,0,78
1589538409360435762,149,55,0,78
1589538409362130255,149,50,0,78
1589538409365373065,149,46,0,78
1589538409366523424,149,45,0,78
1589538409368047784,149,48,0,78
1589538409369421566,149,53,0,78
1589538409373002687,149,58,0,78
1589538409374270869,149,61,0,78
1589538409377090299,149,62,0,78
1589538409379131417,149,61,0,78
1589538409381054711,149,57,0,78
1589538409382289159,149,53,0,78
1589538409385710902,149,49,0,78
1589538409387227929,149,45,0,78
1589538409389379535,148,42,0,78
1589538409390934207,148,40,0,78
1589538409393412881,148,39,0,78
1589538409395281908,148,40,0,78
1589538409396563290,148,43,0,78
1589538409398224050,148,43,0,78
1589538409401176948,148,42,0,78
1589538409402380596,148,40,0,78
1589538409405416116,148,38,0,78
1589538409406987409,148,37,0,78
1589538409409761862,148,35,0,78
1589538409411728179,148,31,0,78
1589538409413314139,148,27,0,78
1589538409416196148,148,24,0,78
1589538409417849575,148,21,0,78
1589538409419324557,148,19,0,78
1589538409421356874,148,17,0,78
1589538409422649011,148,14,0,78
1589538409425612664,148,13,0,78
1589538409427215247,148,13,0,78
1589538409429724232,148,17,0,78
1589538409430968947,148,22,0,78
1589538409432414595,148,24,0,78
1589538409433949222,148,23,0,78
1589538409435441315,148,20,0,78
1589538409438050523,148,15,0,78
1589538409440122929,148,12,0,78
1589538409442903248,148,10,0,78
1589538409444146496,148,11,0,78
1589538409445626367,148,13,0,78
1589538409447307172,148,13,0,78
1589538409450251270,148,10,0,78
1589538409451526296,148,4,0,78
1589538409454636127,148,0,0,78
1589538409456327688,148,-3,0,78
1589538409459314808,148,-5,0,78
1589538409461050857,148,-6,0,78
1589538409462844107,148,-6,0,78
1589538409464359667,148,-6,0,78
1589538409467441142,148,-7,0,78
1589538409468948391,148,-8,0,78
1589538409471837244,148,-9,0,78
1589538409473639783,148,-10,0,78
1589538409475741522,148,-11,0,78
1589538409477181793,148,-11,0,78
1589538409478859665,148,-10,0,78
1589538409480444158,148,-10,0,78
1589538409483258700,148,-11,0,78
1589538409484569904,148,-13,0,78
1589538409487697824,148,-15,0,78
1589538409490206320,148,-14,0,78
1589538409491731169,148,-13,0,78
1589538409493125973,148,-12,0,78
1589538409496410339,148,-12,0,78
1589538409497832521,148,-12,0,78
1589538409499507948,148,-13,0,78
1589538409500887107,148,-13,0,78
1589538409503453782,148,-13,0,78
1589538409504926808,148,-15,0,78
1589538409508039573,148,-17,0,78
1589538409510670292,148,-19,0,78
1589538409511433449,148,-21,0,78
1589538409513142121,148,-20,0,78
1589538409515733240,148,-18,0,78
1589538409522930194,148,-16,0,78
1589538409523859086,148,-15,0,78
1589538409523967620,148,-14,0,78
1589538409524826111,148,-15,0,78
1589538409527140518,148,-16,0,78
1589538409532603378,148,-16,0,78
1589538409532627823,148,-17,0,78
1589538409534049516,148,-17,0,78
1589538409535565565,148,-18,0,78
1589538409536950102,148,-19,0,78
1589538409538723796,147,-20,0,78
1589538409540613846,147,-19,0,78
1589538409544849103,147,-18,0,78
1589538409545908528,147,-18,0,78
1589538409547560489,147,-18,0,78
1589538409548403336,147,-18,0,78
1589538409548892715,147,-17,0,78
1589538409550094896,147,-15,0,78
1589538409553076149,147,-13,0,78
1589538409554870866,147,-12,0,78
1589538409556586871,147,-12,0,78
1589538409558195809,147,-11,0,78
1589538409561088084,147,-9,0,78
1589538409563576047,147,-6,0,78
1589538409565562897,147,-5,0,78
1589538409567030057,147,-5,0,78
1589538409570304156,147,-8,0,78
1589538409571710693,147,-10,0,78
1589538409573263409,147,-13,0,78
1589538409574751591,147,-15,0,78
1589538409577527510,147,-16,0,78
1589538409580023784,147,-16,0,78
1589538409581434233,147,-14,0,78
1589538409582920948,147,-12,0,78
1589538409585666556,147,-9,0,78
1589538409587235894,147,-8,0,78
1589538409591021372,147,-7,0,78
1589538409592415198,147,-7,0,78
1589538409593638891,147,-8,0,78
1589538409595733786,147,-10,0,78
1589538409598481349,147,-11,0,78
1589538409600417844,147,-12,0,78
1589538409601674781,147,-12,0,78
1589538409603294475,147,-9,0,78
1589538409606030794,147,-7,0,78
1589538409607821110,147,-7,0,78
1589538409609586493,147,-8,0,78
1589538409611129431,147,-12,0,78
1589538409614161040,147,-16,0,78
1589538409615728911,147,-19,0,78
1589538409618181674,147,-19,0,78
1589538409619926035,147,-16,0,78
1589538409621702173,147,-12,0,78
1589538409623516445,147,-8,0,78
1589538409625657785,147,-5,0,78
1589538409626890277,147,-5,0,78
1589538409629168506,147,-7,0,78
1589538409630406865,147,-9,0,78
1589538409632062737,147,-11,0,78
1589538409635453680,147,-13,0,78
1589538409636481328,147,-15,0,78
1589538409639168269,147,-17,0,78
1589538409640956141,147,-19,0,78
1589538409642704413,147,-21,0,78
1589538409644705441,147,-19,0,78
1589538409647627538,147,-16,0,78
1589538409649154343,147,-13,0,78
1589538409650786748,147,-11,0,78
1589538409652278841,147,-11,0,78
