%time,field.GSR_value,field.ECG_value,field.EMG_value,field.HR
1589546167507521233,261,-18,16,66
1589546167512917626,261,-16,15,66
1589546167515593822,261,-15,15,66
1589546167517063921,261,-13,14,66
1589546167518185440,261,-11,13,66
1589546167519997764,261,-10,14,66
1589546167521391107,261,-9,16,66
1589546167522838228,261,-9,13,66
1589546167524195882,261,-9,13,66
1589546167525714870,261,-8,14,66
1589546167527153680,261,-7,14,66
1589546167528759691,261,-7,15,66
1589546167532105181,261,-7,14,66
1589546167533503902,261,-7,13,66
1589546167538476914,261,-7,15,66
1589546167538851406,261,-6,14,66
1589546167540458884,261,-5,14,66
1589546167541792093,261,-5,15,66
1589546167544789002,260,-8,14,66
1589546167546052300,260,-13,15,66
1589546167548685963,260,-17,17,66
1589546167550317885,260,-20,16,66
1589546167552181054,260,-20,16,66
1589546167553708842,260,-18,14,66
1589546167556066281,260,-17,15,66
1589546167557569624,260,-17,14,66
1589546167561186938,260,-17,15,66
1589546167562660949,260,-16,14,66
1589546167564218070,260,-15,14,66
1589546167565917460,260,-14,14,66
1589546167567417870,260,-15,14,66
1589546167569624730,260,-18,14,66
1589546167571275230,260,-22,13,66
1589546167572904708,260,-22,12,66
1589546167574414897,260,-19,13,66
1589546167577307672,260,-13,13,66
1589546167578548481,260,-9,14,66
1589546167581908637,260,-7,12,66
1589546167583069757,260,-8,12,66
1589546167585032659,260,-11,12,66
1589546167586889472,260,-14,14,66
1589546167591107635,260,-15,13,66
1589546167591893773,260,-14,12,66
1589546167593165382,260,-11,11,66
1589546167594403746,260,-7,11,66
1589546167597704258,260,-4,12,66
1589546167599218846,260,-2,13,66
1589546167602263667,260,-4,12,66
1589546167603569010,260,-7,12,66
1589546167605179421,260,-10,12,66
1589546167606737521,260,-13,13,66
1589546167610273190,260,-15,13,66
1589546167611597599,260,-15,12,66
1589546167614370107,260,-13,11,66
1589546167615935540,260,-11,12,66
1589546167618053421,260,-8,12,66
1589546167619544543,260,-5,13,66
1589546167621847714,260,-3,12,66
1589546167624135241,260,-2,11,66
1589546167626107433,260,-3,12,66
1589546167627799978,260,-4,13,66
1589546167630947466,260,-4,13,66
1589546167632320765,260,-2,11,66
1589546167633902820,260,0,11,66
1589546167635615898,260,3,11,66
1589546167638176716,260,5,12,66
1589546167640077041,260,6,13,66
1589546167643037772,260,5,12,66
1589546167644564094,260,3,12,66
1589546167647351758,260,0,12,66
1589546167649109325,260,0,14,66
1589546167650636136,260,1,13,66
1589546167652673839,260,4,12,66
1589546167654175227,260,5,12,66
1589546167655845283,260,5,12,66
1589546167658069743,260,4,13,66
1589546167660473137,260,4,14,66
1589546167665132281,260,5,14,66
1589546167665942864,260,8,12,66
1589546167666997405,260,10,13,66
1589546167668945641,260,9,14,66
1589546167674482834,260,8,15,66
1589546167674520479,260,8,15,66
1589546167676770361,260,10,14,66
1589546167678253661,260,13,15,66
1589546167679612781,260,16,14,66
1589546167684807750,260,17,15,66
1589546167687945461,260,17,14,66
1589546167691450819,260,15,13,66
1589546167691523175,260,12,15,66
1589546167692859806,260,9,15,66
1589546167694569463,260,8,14,66
1589546167696387653,260,9,14,66
1589546167698144243,259,11,15,66
1589546167699403629,259,12,15,66
1589546167701321554,259,11,15,66
1589546167702996499,259,10,14,66
1589546167704281797,259,10,14,66
1589546167705955764,259,11,14,66
1589546167707509952,259,13,15,66
1589546167709109608,259,15,15,66
1589546167710714641,259,16,16,66
1589546167712135362,259,16,14,66
1589546167713998531,259,15,14,66
1589546167716525126,259,14,14,66
1589546167717937536,259,14,15,66
1589546167721602761,259,15,15,66
1589546167723015171,259,15,13,66
1589546167724395314,259,14,13,66
1589546167726188571,259,14,13,66
1589546167729754551,259,13,14,66
1589546167731050115,259,10,14,66
1589546167732638526,259,5,12,66
1589546167734294405,259,0,12,66
1589546167737002379,259,-4,10,66
1589546167738417722,259,-6,13,66
1589546167741486499,259,-5,12,66
1589546167743015754,259,-2,12,66
1589546167744814877,259,1,11,66
1589546167746456089,259,4,11,66
1589546167748556370,259,7,12,66
1589546167752191284,259,11,12,66
1589546167753066401,259,15,12,66
1589546167754206009,259,18,11,66
1589546167755930821,259,17,11,66
1589546167757208786,259,14,13,66
1589546167758671551,259,10,12,66
1589546167761614683,259,7,11,66
1589546167762839847,259,6,11,66
1589546167765869023,259,6,14,66
1589546167767231077,259,7,12,66
1589546167770163453,259,9,13,66
1589546167772153734,259,11,11,66
1589546167773497210,259,12,11,66
1589546167775144776,259,10,11,66
1589546167777821462,259,7,13,66
1589546167779740853,259,3,12,66
1589546167782198025,259,0,12,66
1589546167783851948,259,-6,12,66
1589546167786282720,259,-17,13,66
1589546167789370564,259,-34,13,66
1589546167790908130,259,-56,13,66
1589546167792622186,259,-78,13,66
1589546167793925573,259,-98,14,66
1589546167795503718,259,-114,15,66
1589546167800308062,259,-124,15,66
1589546167800792554,259,-129,15,66
1589546167802152653,259,-128,14,66
1589546167803829553,259,-123,14,66
1589546167806310192,259,-112,15,66
1589546167807879048,259,-88,16,66
1589546167810990358,259,-47,16,66
1589546167812131922,259,14,14,66
1589546167814087002,259,98,14,66
1589546167815465189,259,199,15,66
1589546167818853213,259,309,16,66
1589546167819934642,259,405,14,66
1589546167823216576,259,459,14,66
1589546167824615297,259,465,14,66
1589546167827500739,259,446,14,66
1589546167828988438,259,431,15,66
1589546167830681472,259,422,14,66
1589546167832202416,259,407,14,66
1589546167835268260,259,379,13,66
1589546167836685558,259,345,13,66
1589546167838397659,259,314,13,66
1589546167840135671,259,291,13,66
1589546167842776667,259,271,13,66
1589546167844179299,259,233,13,66
1589546167846999719,259,152,13,66
1589546167848675642,259,30,14,66
1589546167850772012,259,-100,14,66
1589546167852406867,259,-202,12,66
1589546167853875500,259,-261,13,66
1589546167855396933,259,-286,14,66
1589546167857009299,259,-290,14,66
1589546167859798919,259,-281,15,65
1589546167861824888,259,-260,15,65
1589546167864525040,259,-230,15,65
1589546167865842116,259,-196,15,65
1589546167867414883,259,-166,15,65
1589546167869454541,259,-144,15,65
1589546167872093093,259,-132,13,65
1589546167873391102,259,-131,13,65
1589546167876631480,259,-139,14,65
1589546167878328914,259,-152,14,65
1589546167879735946,259,-166,13,65
1589546167881903205,259,-174,13,65
1589546167884992027,259,-172,13,65
1589546167886537904,259,-159,13,65
1589546167888079870,259,-137,15,65
1589546167889838905,259,-114,14,65
1589546167893099327,259,-97,13,65
1589546167894501959,259,-90,12,65
1589546167897194289,259,-93,14,65
1589546167898343675,259,-102,15,65
1589546167900340800,259,-112,14,65
1589546167902388280,259,-117,13,65
1589546167904601007,259,-112,12,65
1589546167906009017,259,-97,14,65
1589546167910634915,259,-77,14,65
1589546167911389765,259,-58,15,65
1589546167912477061,259,-47,14,65
1589546167913885560,259,-45,16,65
1589546167917274561,259,-51,16,65
1589546167918807728,259,-63,15,65
1589546167921945438,259,-75,15,65
1589546167923229758,259,-83,13,65
1589546167924800080,259,-82,13,65
1589546167926403158,259,-71,15,65
1589546167929505179,259,-54,14,65
1589546167930970878,260,-38,14,65
1589546167933519963,260,-26,13,65
