%time,field.GSR_value,field.ECG_value,field.EMG_value,field.HR
1589545954568112594,262,67,6,77
1589545954574411971,262,67,5,77
1589545954577843995,262,70,5,77
1589545954578177420,262,73,7,77
1589545954578870669,262,74,12,77
1589545954578931292,262,73,11,77
1589545954580381835,262,72,12,77
1589545954583198344,262,71,12,77
1589545954586061786,262,71,13,77
1589545954587416506,262,72,11,77
1589545954588886605,262,74,15,77
1589545954590470616,262,78,18,77
1589545954592266318,263,81,19,77
1589545954595900254,263,82,18,77
1589545954597054529,263,80,18,77
1589545954598388227,263,75,20,77
1589545954599870549,263,69,20,77
1589545954602768702,263,64,21,77
1589545954604080889,263,61,21,77
1589545954606840686,263,59,25,77
1589545954608377763,263,57,24,77
1589545954611095516,263,55,25,77
1589545954612838417,263,53,25,77
1589545954615555191,263,52,24,77
1589545954617537649,263,52,25,77
1589545954618787747,263,53,26,77
1589545954620853806,263,52,28,77
1589545954623009332,263,50,27,77
1589545954624429075,263,46,26,77
1589545954626721491,263,42,26,77
1589545954628440436,263,39,25,77
1589545954630811075,263,37,24,77
1589545954632804778,263,37,26,77
1589545954634062209,263,37,26,77
1589545954635801688,263,37,26,77
1589545954637254675,263,37,25,77
1589545954640376253,263,36,24,77
1589545954641931908,263,34,25,77
1589545954643499786,263,30,25,77
1589545954645702245,263,26,25,77
1589545954648496754,263,23,26,77
1589545954649887652,263,22,23,77
1589545954652083756,263,23,23,77
1589545954653498611,263,26,23,77
1589545954657139880,263,27,22,77
1589545954657990064,263,28,23,77
1589545954660891151,263,28,22,77
1589545954662676586,263,26,23,77
1589545954664320242,263,21,21,77
1589545954665674962,263,15,22,77
1589545954668986718,263,9,21,77
1589545954669904369,263,6,23,77
1589545954673394571,263,7,22,77
1589545954674605558,263,9,20,77
1589545954676270725,263,11,24,77
1589545954680179419,263,10,24,77
1589545954681122492,263,9,25,77
1589545954682662503,263,8,24,77
1589545954685472655,263,8,23,77
1589545954687456091,263,9,23,77
1589545954688860190,263,10,22,77
1589545954690681314,263,11,20,77
1589545954693739824,263,11,19,77
1589545954695566326,263,10,19,77
1589545954697374249,263,7,20,77
1589545954698794481,263,4,20,77
1589545954701386100,263,0,21,77
1589545954703059089,263,-3,21,77
1589545954705761686,263,-5,20,77
1589545954707758322,263,-5,21,77
1589545954710235050,262,-4,19,77
1589545954711724705,262,-2,20,77
1589545954713145426,262,0,19,77
1589545954714702059,262,1,18,77
1589545954717283410,262,3,18,77
1589545954718548175,262,5,17,77
1589545954721373972,262,5,17,77
1589545954722961894,262,3,16,77
1589545954725125731,262,2,16,77
1589545954726595831,262,1,14,77
1589545954730813993,262,1,15,77
1589545954731242263,262,0,14,77
1589545954733243788,262,0,14,77
1589545954734643487,262,0,13,77
1589545954736166386,262,-2,13,77
1589545954737825686,262,-5,11,77
1589545954739486942,262,-9,11,77
1589545954742109361,262,-13,11,77
1589545954743812173,262,-16,10,77
1589545954747739444,262,-17,10,77
1589545954748218559,262,-16,9,77
1589545954749696969,262,-14,9,77
1589545954751236002,262,-11,8,77
1589545954754402069,262,-9,8,77
1589545954757068976,262,-7,8,77
1589545954764477161,262,-8,9,77
1589545954767733672,262,-11,9,77
1589545954767831940,262,-16,9,77
1589545954767862740,262,-20,9,77
1589545954768027008,262,-23,8,77
1589545954769423284,262,-25,7,77
1589545954770900717,262,-27,8,77
1589545954776029686,262,-29,10,77
1589545954777780409,262,-29,10,77
1589545954779204063,262,-28,10,77
1589545954780552428,262,-24,10,77
1589545954784059253,262,-20,10,77
1589545954784318366,262,-15,9,77
1589545954785912154,261,-10,10,77
1589545954787276653,261,-7,10,77
1589545954788998532,261,-5,9,77
1589545954791983708,261,-6,10,77
1589545954793573586,261,-9,8,77
1589545954794906306,261,-13,8,77
1589545954796579784,261,-16,9,77
1589545954799211003,261,-19,9,77
1589545954800783769,261,-19,9,77
1589545954803586100,261,-18,9,77
1589545954805042510,261,-15,10,77
1589545954809099827,261,-13,8,77
1589545954809658142,261,-12,9,77
1589545954811264642,261,-12,8,77
1589545954813073544,261,-13,8,77
1589545954815128847,261,-14,7,77
1589545954816880548,261,-14,7,77
1589545954819621767,261,-15,6,77
1589545954821407202,261,-16,5,77
1589545954824023264,261,-17,5,77
1589545954825176561,261,-20,4,77
1589545954826990840,261,-22,5,77
1589545954828243871,261,-24,7,77
1589545954829886061,261,-26,6,77
1589545954833122527,261,-26,5,77
1589545954834330091,261,-27,5,77
1589545954835757657,261,-28,4,77
1589545954837429180,261,-30,4,77
1589545954840904715,260,-30,3,77
1589545954842661794,260,-30,3,77
1589545954845713460,260,-28,3,77
1589545954846810045,260,-26,4,77
1589545954848402367,260,-24,3,77
1589545954850481137,260,-23,3,77
1589545954853556270,260,-24,3,77
1589545954855005835,260,-26,3,77
1589545954856517979,260,-28,2,77
1589545954858066790,260,-30,3,77
1589545954861023611,260,-30,2,77
1589545954862342153,260,-31,2,77
1589545954865343463,260,-31,4,77
