%time,field.GSR_value,field.ECG_value,field.EMG_value,field.HR
1589546574674865357,254,-25,6,63
1589546574676423456,254,-26,5,63
1589546574684949248,254,-27,5,63
1589546574685046049,254,-27,5,63
1589546574685112538,254,-25,5,63
1589546574685185872,254,-23,4,63
1589546574688586607,254,-22,4,63
1589546574689522347,254,-23,4,63
1589546574690580798,254,-25,6,63
1589546574692396544,254,-25,5,63
1589546574694071978,254,-26,5,63
1589546574695989902,254,-28,5,63
1589546574698541920,254,-30,6,63
1589546574699366192,254,-30,8,63
1589546574701061671,254,-28,7,63
1589546574703843468,254,-26,7,63
1589546574706147617,254,-25,8,63
1589546574707309714,254,-24,8,63
1589546574709366972,254,-24,7,63
1589546574711688233,254,-23,7,63
1589546574714251495,254,-23,7,63
1589546574717307560,254,-23,7,63
1589546574717594540,254,-25,7,63
1589546574719403442,254,-27,8,63
1589546574721878703,254,-29,8,63
1589546574723280357,254,-30,7,63
1589546574726089532,254,-30,9,63
1589546574727837811,254,-29,10,63
1589546574731185256,254,-26,9,63
1589546574732470065,254,-22,9,63
1589546574734000298,254,-18,9,63
1589546574735688932,254,-14,10,63
1589546574738844731,254,-11,11,63
1589546574741061369,254,-12,11,63
1589546574742396045,254,-16,11,63
1589546574743995211,254,-21,10,63
1589546574746889453,254,-26,11,63
1589546574748771200,254,-29,11,63
1589546574750609435,254,-30,10,63
1589546574752369447,254,-29,10,63
1589546574754999198,254,-28,9,63
1589546574756341207,254,-27,9,63
1589546574759483807,254,-26,11,63
1589546574761766445,254,-25,10,63
1589546574765318736,254,-25,9,63
1589546574765920074,254,-25,9,63
1589546574767317328,254,-26,11,63
1589546574768677426,254,-27,12,63
1589546574771809270,254,-27,11,63
1589546574773607904,254,-26,10,63
1589546574775320005,254,-24,10,63
1589546574777599710,254,-21,10,63
1589546574778939274,254,-19,10,63
1589546574780249506,254,-20,10,63
1589546574782925213,254,-23,10,63
1589546574784429046,254,-27,10,63
1589546574786774751,254,-30,11,63
1589546574788548452,254,-31,12,63
1589546574789991173,254,-30,13,63
1589546574791673451,254,-27,13,63
1589546574793662265,254,-24,12,63
1589546574795183209,254,-24,12,63
1589546574796533529,254,-24,12,63
1589546574799581283,254,-26,12,63
1589546574804033136,254,-27,11,63
1589546574804119670,254,-28,12,63
1589546574805134122,254,-28,12,63
