%time,field.GSR_value,field.ECG_value,field.EMG_value,field.HR
1589535798939590393,158,395,0,93
1589535798941443781,158,386,0,93
1589535798949744669,158,382,0,93
1589535798949959292,158,367,0,93
1589535798949983248,158,338,0,93
1589535798950637385,158,305,0,93
1589535798952618373,158,267,0,93
1589535798954219981,158,208,0,93
1589535798956134480,158,112,0,93
1589535798957694044,158,-13,0,93
1589535798959449164,158,-134,0,93
1589535798960687037,158,-224,0,93
1589535798962427491,158,-275,0,93
1589535798966209555,158,-297,0,93
1589535798967572584,158,-303,0,93
1589535798970465355,158,-298,0,93
1589535798972048386,158,-283,0,93
1589535798973754617,158,-260,0,93
1589535798975739027,158,-232,0,93
1589535798978606376,158,-201,0,93
1589535798980123406,158,-174,0,93
1589535798981876571,158,-154,0,93
1589535798983384312,158,-148,0,93
1589535798985310544,158,-154,0,93
1589535798986928286,158,-168,0,93
1589535798989738923,158,-185,0,93
1589535798991093152,158,-195,0,93
1589535798993957078,158,-192,0,93
1589535798995642776,158,-174,0,93
1589535798997594431,158,-147,0,93
1589535798998839148,158,-118,0,93
1589535799000188489,158,-96,0,93
1589535799001735830,158,-85,0,93
1589535799003665974,158,-88,0,93
1589535799006638923,158,-101,0,93
1589535799008077241,158,-118,0,93
1589535799011187080,158,-130,0,93
1589535799013276602,158,-132,0,93
1589535799014401052,158,-122,0,93
1589535799016153728,158,-102,0,93
1589535799019343745,158,-77,0,93
1589535799020779130,158,-57,0,93
1589535799023213810,158,-48,0,93
1589535799023948614,158,-50,0,93
1589535799026942585,158,-63,0,93
1589535799028348148,158,-79,0,93
1589535799031980611,158,-92,0,93
1589535799033493242,158,-97,0,93
1589535799035247384,158,-90,0,93
1589535799037674241,158,-74,0,93
1589535799039764252,158,-54,0,93
1589535799041113104,158,-35,0,93
1589535799044902013,158,-25,0,93
1589535799046032330,158,-22,0,93
1589535799047505849,158,-28,0,93
1589535799049209635,158,-38,0,93
1589535799051625248,158,-48,0,93
1589535799053531925,158,-51,0,93
1589535799056611452,158,-45,0,93
1589535799058781641,158,-32,0,93
1589535799060453650,158,-16,0,93
1589535799061801524,158,-3,0,93
1589535799063513133,158,2,0,93
1589535799065118163,158,0,0,93
1589535799068186935,158,-7,0,93
1589535799070039834,158,-16,0,93
1589535799072698914,158,-22,0,93
1589535799075671374,158,-22,0,93
1589535799076290800,158,-15,0,93
1589535799077703207,158,-2,0,93
1589535799079406016,158,10,0,93
1589535799081274071,158,19,0,93
1589535799083851506,158,20,0,93
1589535799085300581,158,15,0,93
1589535799088252507,158,6,0,93
1589535799090274073,158,-2,0,93
1589535799092034572,158,-8,0,93
1589535799093641069,158,-9,0,93
1589535799095149788,158,-5,0,93
1589535799096914197,158,4,0,93
1589535799098264515,158,17,0,93
1589535799101191020,158,27,0,93
1589535799102566271,158,32,0,93
1589535799104549704,158,31,0,93
