%time,field.GSR_value,field.ECG_value,field.EMG_value,field.HR
1589547526503974671,257,-29,28,81
1589547526505791418,257,-33,26,81
1589547526508359113,257,-37,26,81
1589547526511473885,257,-39,24,81
1589547526512442882,258,-38,24,81
1589547526514027891,258,-35,22,81
1589547526516390248,258,-31,22,81
1589547526518096504,258,-28,20,81
1589547526519902984,258,-26,22,81
1589547526524982150,258,-26,20,81
1589547526525943813,258,-27,20,81
1589547526526076794,258,-28,21,81
1589547526527443265,258,-29,21,81
1589547526528913383,258,-30,24,81
1589547526530583949,258,-28,22,81
1589547526532384562,258,-25,24,81
1589547526534019438,258,-21,26,81
1589547526536039078,258,-18,25,81
1589547526537937960,258,-16,25,81
1589547526540147292,258,-17,25,81
1589547526541217002,258,-19,25,81
1589547526543045482,258,-21,23,81
1589547526544780094,258,-21,22,81
1589547526546419370,258,-20,22,81
1589547526548314830,258,-17,22,81
1589547526553951829,258,-12,21,81
1589547526553984585,258,-6,21,81
1589547526554331214,258,-2,20,81
1589547526556659349,258,-1,23,81
1589547526559112642,258,-5,22,81
1589547526559526739,258,-11,21,81
1589547526562027943,258,-17,21,81
1589547526564121895,258,-22,23,81
1589547526566005132,258,-25,23,81
1589547526567706010,258,-25,23,81
1589547526569436222,258,-24,22,81
1589547526571339992,258,-22,24,81
1589547526573227141,258,-18,24,81
1589547526574654724,258,-13,30,81
1589547526576805877,258,-9,32,81
1589547526579286548,258,-6,32,81
1589547526580577240,258,-5,30,81
1589547526582601280,258,-7,29,81
1589547526584308513,258,-9,28,81
1589547526586139438,258,-11,30,81
1589547526587838849,258,-14,32,81
1589547526590717972,258,-18,32,81
1589547526592352360,258,-22,37,81
1589547526594061060,258,-25,37,81
1589547526598495369,258,-25,35,81
1589547526598535459,258,-25,34,81
1589547526600218248,258,-24,34,81
1589547526601688365,258,-23,35,81
1589547526603606314,258,-20,36,81
1589547526605105277,258,-18,35,81
1589547526606860422,258,-16,37,81
1589547526609569898,258,-15,36,81
1589547526610308623,258,-14,34,81
1589547526612092125,258,-14,34,81
1589547526614789867,258,-15,36,81
1589547526617043689,258,-15,36,81
1589547526617771170,258,-15,35,81
1589547526619584005,258,-14,33,81
1589547526621173903,258,-14,32,81
1589547526623077674,258,-14,31,81
1589547526624795663,258,-14,30,81
1589547526626608987,258,-14,29,81
1589547526628704895,258,-14,27,81
1589547526630316304,258,-15,27,81
1589547526632141851,258,-16,26,81
1589547526633711704,258,-16,25,81
1589547526635823257,258,-16,24,81
1589547526637149150,258,-17,24,81
1589547526638509754,258,-19,22,81
1589547526640101607,258,-24,24,81
1589547526642141292,258,-32,23,81
1589547526643931638,258,-45,24,81
1589547526645771363,258,-62,25,81
1589547526647277659,258,-82,24,81
1589547526648739466,258,-103,25,81
1589547526650584569,258,-122,25,81
1589547526652121665,258,-136,25,81
1589547526653844055,258,-146,27,81
1589547526655713114,258,-152,28,81
1589547526658650416,258,-153,26,81
1589547526661401936,258,-151,27,81
1589547526662061460,258,-141,25,81
1589547526663782383,258,-119,27,81
1589547526667606547,258,-78,31,81
1589547526667642236,258,-10,30,81
1589547526669394449,258,82,33,81
1589547526670961368,258,197,33,81
1589547526672827983,258,317,32,81
1589547526674649129,258,413,32,81
1589547526676758726,258,454,30,81
1589547526678792055,258,443,29,81
1589547526680494400,258,418,30,81
1589547526682640175,258,406,30,81
1589547526684063358,258,402,31,81
1589547526685772059,258,388,30,81
1589547526687470492,258,361,30,81
1589547526689233460,258,328,29,81
1589547526690871270,258,300,28,81
1589547526692285164,258,281,27,81
1589547526694420673,258,267,25,81
1589547526696334221,258,241,24,81
1589547526698349461,258,180,23,81
1589547526700203853,258,75,22,81
1589547526702556432,258,-53,20,81
1589547526703662809,258,-169,20,81
1589547526706885139,258,-249,20,81
1589547526706992208,258,-291,20,81
1589547526709207407,258,-305,19,81
1589547526710777260,258,-299,19,81
1589547526712423870,258,-278,18,81
1589547526714774983,258,-248,19,81
1589547526718544390,258,-214,20,81
1589547526718573724,258,-182,18,81
1589547526719714324,258,-157,19,81
1589547526720821679,258,-142,20,81
1589547526722600781,258,-138,20,81
1589547526724164278,258,-147,21,81
1589547526725989336,258,-160,20,81
1589547526727729815,258,-172,22,81
1589547526729287445,258,-177,22,81
1589547526731114948,258,-171,23,81
1589547526732420796,258,-157,24,81
1589547526735140049,258,-137,24,81
1589547526736625811,258,-117,23,81
1589547526738487537,258,-101,21,81
1589547526740658735,258,-93,21,81
1589547526741786135,258,-93,21,81
1589547526743715817,258,-99,24,81
1589547526748199994,258,-107,23,81
1589547526749273615,258,-111,23,81
1589547526750186388,258,-108,23,81
1589547526752231940,258,-97,25,81
1589547526757145369,258,-79,26,81
1589547526757254883,258,-61,25,81
1589547526758811535,258,-48,27,81
1589547526760265031,258,-45,29,81
1589547526762284670,258,-51,30,81
1589547526763738165,258,-62,30,81
1589547526765440999,258,-74,31,81
1589547526767064142,258,-81,31,81
1589547526768757197,258,-76,30,81
