%time,field.GSR_value,field.ECG_value,field.EMG_value,field.HR
1589536104196281981,155,0,0,71
1589536104198508400,155,-3,0,71
1589536104207185274,155,-2,0,71
1589536104208791288,155,1,0,71
1589536104208941378,155,2,0,71
1589536104208964845,155,-1,0,71
1589536104209552006,155,-8,0,71
1589536104210938506,155,-15,0,71
1589536104212498564,155,-20,0,71
1589536104214153956,155,-22,0,71
1589536104216652688,155,-22,0,71
1589536104219452579,155,-19,0,71
1589536104221834466,155,-16,0,71
1589536104224797157,155,-14,0,71
1589536104225521208,155,-13,0,71
1589536104226912598,155,-13,0,71
1589536104229610798,155,-13,0,71
1589536104231123922,155,-13,0,71
1589536104233589410,155,-14,0,71
1589536104234587241,155,-15,0,71
1589536104238116560,155,-16,0,71
1589536104239803730,155,-16,0,71
1589536104241327609,155,-17,0,71
1589536104242743932,155,-19,0,71
1589536104245866981,155,-22,0,71
1589536104247411883,155,-24,0,71
1589536104249299010,155,-24,0,71
1589536104252611261,155,-23,0,71
1589536104254603011,155,-22,0,71
1589536104255797377,155,-21,1,71
1589536104257517303,155,-22,4,71
1589536104259007449,155,-23,7,71
1589536104261883118,155,-24,9,71
1589536104263710111,155,-24,9,71
1589536104266581869,155,-21,10,71
1589536104268265616,155,-18,9,71
1589536104269611050,155,-14,9,71
1589536104271300175,155,-12,10,71
1589536104274276067,155,-11,9,71
1589536104275513456,155,-10,9,71
1589536104278121211,155,-11,9,71
1589536104279418245,155,-12,11,71
1589536104281533196,155,-14,15,71
1589536104283226233,155,-14,16,71
1589536104286001678,155,-15,24,71
1589536104287420446,155,-15,26,71
1589536104289332507,155,-16,26,71
1589536104291014299,155,-18,29,71
1589536104292886759,155,-20,33,71
1589536104296021541,155,-20,32,71
1589536104297310263,155,-18,32,71
1589536104298880099,155,-17,33,71
1589536104300541847,155,-16,32,71
1589536104303481560,155,-16,31,71
1589536104305605801,155,-16,29,71
1589536104307080302,155,-17,30,71
1589536104308764539,155,-18,30,71
1589536104311691541,155,-19,32,71
1589536104313641736,155,-18,31,71
1589536104315500018,155,-17,30,71
1589536104317103099,155,-13,30,71
1589536104318789780,155,-9,30,71
1589536104320544906,155,-6,32,71
1589536104324856453,155,-3,32,71
1589536104325115567,155,-2,34,71
1589536104328235682,155,-3,35,71
1589536104329999608,155,-6,35,71
1589536104331576777,155,-11,36,71
1589536104333442882,155,-15,36,71
1589536104336010060,155,-17,35,71
1589536104337234248,155,-16,34,71
1589536104340090850,156,-15,34,71
1589536104341480773,156,-13,34,71
1589536104343049142,156,-12,37,71
1589536104345317605,156,-11,38,71
1589536104349049326,156,-9,42,71
1589536104350000223,156,-6,44,71
1589536104352472555,156,-3,44,71
1589536104355477292,156,-3,41,71
1589536104356219432,156,-6,41,71
1589536104357880690,156,-9,43,71
1589536104360992005,156,-13,45,71
1589536104362383884,156,-15,46,71
1589536104363830030,156,-16,51,71
1589536104365642356,156,-12,51,71
1589536104367910820,156,-6,49,71
1589536104369458166,156,0,52,71
1589536104372315257,156,5,52,71
1589536104373838648,156,8,50,71
1589536104376368181,156,7,51,71
1589536104378056328,156,5,49,71
1589536104380055412,156,3,50,71
1589536104381530891,156,1,49,71
1589536104383207795,156,0,48,71
1589536104384875898,156,-4,50,71
1589536104386419333,156,-8,51,71
1589536104389293046,156,-11,48,71
1589536104390784659,156,-12,50,71
1589536104392539296,156,-11,49,71
1589536104394125265,156,-10,50,71
1589536104397598361,156,-8,50,71
1589536104399184330,156,-5,49,71
1589536104400678877,156,-1,47,71
1589536104402044844,156,2,45,71
1589536104405486162,156,4,48,71
1589536104406998797,156,2,46,71
