%time,field.GSR_value,field.ECG_value,field.EMG_value,field.HR
1589535878940310699,149,10,0,99
1589535878945412286,149,10,0,99
1589535878948675640,149,11,0,99
1589535878950312451,149,10,0,99
1589535878950380407,149,9,0,99
1589535878952640554,149,8,0,99
1589535878953284425,149,8,0,99
1589535878955824707,149,7,0,99
1589535878957239561,149,6,0,99
1589535878958739970,149,4,0,99
1589535878960110334,149,3,0,99
1589535878963323821,149,2,0,99
1589535878964885342,149,0,0,99
1589535878967782516,149,-2,0,99
1589535878969523949,149,-5,0,99
1589535878972137077,149,-9,0,99
1589535878973693709,149,-13,0,99
1589535878975267452,149,-17,0,99
1589535878977680623,149,-18,0,99
1589535878981296957,149,-18,0,99
1589535878982947945,149,-16,0,99
1589535878984325154,149,-14,0,99
1589535878985796718,149,-12,0,99
1589535878988391757,149,-11,0,99
1589535878990038834,149,-11,0,99
1589535878991517732,149,-12,0,99
1589535878992961919,149,-13,0,99
1589535878995849315,149,-14,0,99
1589535878997278835,149,-15,0,99
1589535879000487922,149,-16,0,99
1589535879001852419,149,-17,0,99
1589535879003797721,149,-20,0,99
1589535879005559198,149,-22,0,99
1589535879008436816,149,-24,0,99
1589535879009964604,149,-25,0,99
1589535879011700659,149,-25,0,99
1589535879013531560,149,-25,0,99
1589535879014848635,149,-26,0,99
1589535879016511356,149,-28,0,99
1589535879017816698,149,-30,0,99
1589535879020945118,149,-32,0,99
1589535879022319882,149,-34,0,99
1589535879025573458,149,-36,0,99
1589535879027391158,149,-38,0,99
1589535879029109125,149,-38,0,99
1589535879030356777,149,-35,0,99
1589535879033387418,149,-32,0,99
1589535879034791027,149,-30,0,99
1589535879038038248,149,-29,0,99
1589535879040904132,149,-29,0,99
1589535879041842805,149,-31,0,99
1589535879043088502,149,-34,0,99
1589535879046157765,149,-37,0,99
1589535879047651819,149,-39,0,99
1589535879049419164,149,-41,0,99
1589535879051109752,149,-41,0,99
1589535879054309061,149,-38,0,99
1589535879055742981,149,-36,0,99
1589535879057246813,149,-35,0,99
1589535879058846468,149,-33,0,99
1589535879061691330,149,-30,0,99
1589535879064165123,149,-27,0,99
1589535879066243403,149,-27,0,99
1589535879067691990,149,-29,0,99
1589535879070725565,149,-32,0,99
1589535879072810200,149,-34,0,99
1589535879074114564,149,-36,0,99
1589535879075550440,149,-39,0,99
1589535879078383080,149,-41,0,99
1589535879079830689,149,-43,0,99
1589535879082403238,149,-44,0,99
1589535879084515252,149,-44,0,99
1589535879085952594,149,-45,0,99
1589535879087397759,149,-47,0,99
1589535879090524223,149,-48,0,99
1589535879091965965,149,-47,0,99
1589535879094476915,149,-44,0,99
1589535879095855590,149,-42,0,99
1589535879097774980,149,-41,0,99
1589535879099443568,149,-41,0,99
1589535879102528476,149,-41,0,99
1589535879104513378,149,-42,0,99
1589535879106319345,149,-44,0,99
1589535879107735176,149,-45,0,99
1589535879110011457,149,-46,0,99
1589535879111633600,149,-46,0,99
1589535879112943342,149,-44,0,99
1589535879114675486,149,-41,0,99
1589535879115934383,149,-37,0,99
1589535879120691302,149,-34,0,99
1589535879120754369,149,-32,0,99
1589535879123906256,149,-32,0,99
1589535879125247775,149,-35,0,99
1589535879127087476,149,-38,0,99
1589535879128392817,149,-39,0,99
