%time,field.GSR_value,field.ECG_value,field.EMG_value,field.HR
1589535618940394665,175,-27,0,62
1589535618945915699,175,-26,0,62
1589535618948320549,175,-25,0,62
1589535618949256773,175,-24,0,62
1589535618949317396,175,-24,0,62
1589535618950823666,175,-26,0,62
1589535618953437271,175,-29,0,62
1589535618953981895,175,-33,0,62
1589535618957048701,175,-34,0,62
1589535618958326660,175,-32,0,62
1589535618959909685,175,-28,0,62
1589535618963014137,175,-25,0,62
1589535618964361517,175,-24,0,62
1589535618968112281,175,-26,0,62
1589535618969756907,175,-28,0,62
1589535618970893576,175,-28,0,62
1589535618972932247,175,-27,0,62
1589535618975846520,175,-26,0,62
1589535618977611902,175,-25,0,62
1589535618979040927,175,-26,0,62
1589535618980453330,175,-27,0,62
1589535618983614004,175,-31,0,62
1589535618985277696,175,-34,0,62
1589535618988361125,175,-38,0,62
1589535618989593617,175,-41,0,62
1589535618991009931,175,-42,0,62
1589535618992640379,175,-43,0,62
1589535618994607183,175,-42,0,62
1589535618996421454,175,-39,0,62
1589535618999097149,175,-36,0,62
1589535619000797508,175,-31,0,62
1589535619002313556,175,-26,0,62
1589535619003741603,175,-22,0,62
1589535619005483518,175,-19,0,62
1589535619008593347,175,-18,0,62
1589535619010067351,175,-20,0,62
1589535619011989666,175,-23,0,62
1589535619013545803,175,-27,0,62
1589535619015429007,175,-31,0,62
1589535619017355722,175,-32,0,62
1589535619020355551,175,-33,0,62
1589535619021765510,175,-33,0,62
1589535619024929117,175,-32,0,62
1589535619026342986,175,-31,0,62
1589535619028802592,175,-29,0,62
1589535619030089839,175,-27,0,62
1589535619031893843,175,-27,0,62
1589535619034004381,175,-28,0,62
1589535619036775898,175,-27,0,62
1589535619037991767,175,-26,0,62
1589535619041190086,175,-22,0,62
1589535619042972578,175,-18,0,62
1589535619044415782,175,-16,0,62
1589535619045676629,175,-18,0,62
1589535619048581613,175,-23,0,62
1589535619050111839,175,-29,0,62
1589535619052757711,175,-33,0,62
1589535619054315315,175,-34,0,62
1589535619057751722,175,-32,0,62
1589535619059335237,175,-29,0,62
1589535619061161241,175,-26,0,62
1589535619062609333,175,-23,0,62
1589535619065502095,175,-22,0,62
1589535619066945787,175,-21,0,62
1589535619068770813,175,-22,0,62
1589535619070358728,175,-23,0,62
1589535619073273490,175,-26,0,62
1589535619076881986,175,-27,0,62
1589535619077942878,175,-28,0,62
1589535619079087858,175,-28,0,62
1589535619080854217,175,-28,0,62
1589535619082561421,175,-29,0,62
1589535619085520183,175,-30,0,62
1589535619086449074,175,-30,0,62
1589535619089291969,175,-30,0,62
1589535619091107707,175,-30,0,62
1589535619092923444,175,-32,0,62
1589535619094519181,175,-33,0,62
1589535619097423187,175,-34,0,62
1589535619098740746,175,-33,0,62
1589535619100489994,175,-31,0,62
1589535619102023153,175,-27,0,62
1589535619103753823,175,-23,0,62
1589535619106614318,175,-21,0,62
1589535619108770323,175,-19,0,62
1589535619110058059,175,-19,0,62
1589535619111322818,175,-20,0,62
1589535619114486914,175,-20,0,62
1589535619115897361,175,-19,0,62
1589535619118465989,175,-17,0,62
1589535619120021148,175,-14,0,62
1589535619123189155,175,-13,0,62
1589535619125110004,175,-13,0,62
1589535619126556629,175,-14,0,62
1589535619127871743,175,-14,0,62
1589535619130638860,175,-14,0,62
1589535619131963263,175,-13,0,62
1589535619135534604,175,-13,0,62
1589535619137280430,175,-12,0,62
1589535619138681589,175,-11,0,62
1589535619140238215,175,-10,0,62
1589535619143192577,175,-9,0,62
1589535619144786847,175,-8,0,62
1589535619146386984,175,-8,0,62
1589535619147684498,175,-7,0,62
1589535619150827571,175,-8,0,62
1589535619152253174,175,-10,0,62
1589535619155497448,175,-11,0,62
1589535619156632651,176,-12,0,62
1589535619160132614,176,-10,0,62
1589535619161404706,176,-7,0,62
1589535619163078665,176,-4,0,62
1589535619164452446,176,-3,0,62
1589535619167708942,176,-5,0,62
1589535619169038722,176,-7,0,62
1589535619172046374,176,-7,0,62
1589535619173580999,176,-8,0,62
1589535619176462028,176,-7,0,62
1589535619178213232,176,-6,0,62
1589535619180650348,176,-4,0,62
1589535619181646706,176,-2,0,62
1589535619183207243,176,0,0,62
1589535619184804446,176,0,0,62
1589535619187308540,176,-1,0,62
1589535619189199567,176,-4,0,62
1589535619191573128,176,-5,0,62
1589535619192759664,176,-5,0,62
1589535619194559268,176,-5,0,62
1589535619195947715,176,-4,0,62
1589535619197526341,176,-3,0,62
1589535619200785770,176,-1,0,62
1589535619202209907,176,0,0,62
1589535619205061113,176,-1,0,62
1589535619205693736,176,-4,0,62
1589535619208786454,176,-9,0,62
1589535619210268769,176,-14,0,62
1589535619213541398,176,-17,0,62
1589535619214833534,176,-18,0,62
1589535619216463005,176,-16,0,62
1589535619218012297,176,-14,0,62
1589535619221596838,176,-11,0,62
1589535619223039064,176,-8,0,62
1589535619224930090,175,-6,0,62
1589535619226575694,175,-4,0,62
1589535619229620989,175,-4,0,62
1589535619230620769,175,-4,0,62
