%time,field.GSR_value,field.ECG_value,field.EMG_value,field.HR
1589536064195936241,152,78,0,76
1589536064197709455,152,75,0,76
1589536064204962670,152,70,0,76
1589536064205347429,152,66,0,76
1589536064205366985,152,62,0,76
1589536064205817255,152,60,0,76
1589536064208343365,152,59,0,76
1589536064210465649,152,59,0,76
1589536064212698911,152,59,0,76
1589536064214263369,152,58,0,76
1589536064215917293,152,56,0,76
1589536064217424061,152,53,0,76
1589536064218912740,152,48,0,76
1589536064222076366,152,43,0,76
1589536064223728335,152,39,0,76
1589536064226903694,152,37,0,76
1589536064228319039,152,38,0,76
1589536064230113765,152,40,0,76
1589536064231573110,152,42,0,76
1589536064234838915,152,42,0,76
1589536064237273602,152,39,0,76
1589536064238092986,152,35,0,76
1589536064239462375,152,31,0,76
1589536064242557067,152,27,0,76
1589536064243870233,152,25,0,76
1589536064246701412,152,26,0,76
1589536064248395915,152,28,0,76
1589536064251345895,152,31,0,76
1589536064255445750,152,32,0,76
1589536064255482906,152,31,0,76
1589536064256872340,152,28,0,76
1589536064258488131,152,25,0,76
1589536064260564459,152,21,0,76
1589536064262164605,152,18,0,76
1589536064264352890,152,16,0,76
1589536064266496685,152,14,0,76
1589536064267965319,152,13,0,76
1589536064270702631,152,13,0,76
1589536064271904329,152,13,0,76
1589536064273905368,152,13,0,76
1589536064275505026,152,13,0,76
1589536064277016682,152,11,0,76
1589536064278484339,152,10,0,76
1589536064280232131,152,9,0,76
1589536064283405046,152,8,0,76
1589536064284902525,152,8,0,76
1589536064287955661,152,8,0,76
1589536064289540652,152,6,0,76
1589536064291367644,152,5,0,76
1589536064292923302,152,3,0,76
1589536064295869370,152,0,0,76
1589536064297507650,152,-3,0,76
1589536064300554431,152,-5,0,76
1589536064302528091,152,-7,0,76
1589536064304024104,152,-9,0,76
1589536064305991897,152,-10,0,76
1589536064308499429,152,-11,0,76
1589536064309189257,152,-11,0,76
1589536064312259504,152,-9,0,76
1589536064314098719,152,-7,0,76
1589536064315731133,152,-6,0,76
1589536064317268701,152,-5,0,76
1589536064320357037,152,-6,0,76
1589536064322002162,152,-8,0,76
1589536064324927208,152,-9,0,76
1589536064326111307,152,-9,0,76
1589536064327920210,152,-11,0,76
1589536064329233865,152,-14,0,76
1589536064332287979,152,-16,0,76
1589536064333835325,152,-18,0,76
1589536064336825883,152,-18,0,76
1589536064338436296,152,-17,0,76
1589536064341325653,152,-14,0,76
1589536064342990334,152,-12,0,76
1589536064344979639,152,-12,0,76
1589536064346637963,152,-14,0,76
1589536064349446653,152,-16,0,76
1589536064351258001,152,-19,0,76
1589536064352651346,152,-22,0,76
1589536064354673896,152,-24,0,76
1589536064356348843,152,-23,0,76
1589536064358007168,152,-21,0,76
1589536064362405737,152,-18,0,76
1589536064362619872,152,-16,0,76
1589536064364426331,152,-16,0,76
1589536064366164834,152,-17,0,76
1589536064368316452,152,-18,0,76
1589536064369747442,152,-18,0,76
1589536064371358833,152,-18,0,76
1589536064373199025,152,-18,0,76
1589536064374806994,152,-18,0,76
1589536064377887019,152,-19,0,76
1589536064379229030,152,-20,0,76
1589536064382156521,152,-20,0,76
1589536064383645689,152,-20,0,76
1589536064385753306,152,-20,0,76
1589536064386859671,152,-20,0,76
1589536064390513167,152,-20,0,76
1589536064392254115,152,-18,0,76
1589536064396523127,152,-17,0,76
1589536064396555394,152,-15,0,76
1589536064397948250,152,-13,0,76
1589536064399430085,152,-12,0,76
1589536064402097973,152,-13,0,76
1589536064405317822,152,-14,0,76
1589536064406706766,152,-17,0,76
1589536064408264868,152,-20,0,76
1589536064410066438,152,-23,0,76
1589536064411540939,152,-23,0,76
1589536064414869322,152,-23,0,76
1589536064416019198,152,-22,0,76
1589536064418870910,152,-21,0,76
1589536064420976572,152,-19,0,76
1589536064422449606,152,-17,0,76
1589536064424028241,152,-15,0,76
1589536064426903421,152,-15,0,76
1589536064428699613,152,-16,0,76
1589536064431697993,152,-20,0,76
1589536064434538461,152,-23,0,76
1589536064435041532,152,-26,0,76
1589536064436460299,152,-27,0,76
1589536064439893794,152,-28,0,76
