%time,field.GSR_value,field.ECG_value,field.EMG_value,field.HR
1589535658940575272,187,20,8,86
1589535658945306753,187,20,7,86
1589535658949208098,187,21,7,86
1589535658950480190,187,24,7,86
1589535658950997925,187,25,7,86
1589535658951239926,187,26,5,86
1589535658953607622,187,24,6,86
1589535658955970429,187,21,5,86
1589535658957954346,187,16,5,86
1589535658959472350,187,11,6,86
1589535658960916532,187,6,6,86
1589535658962305470,187,2,6,86
1589535658965655346,187,-1,6,86
1589535658967316107,187,-5,8,86
1589535658970340871,187,-8,9,86
1589535658971938076,187,-11,10,86
1589535658973427725,187,-13,10,86
1589535658974741862,187,-16,10,86
1589535658977864405,187,-18,9,86
1589535658979123786,187,-18,9,86
1589535658981944195,187,-15,10,86
1589535658983273487,187,-12,9,86
1589535658986804742,187,-10,9,86
1589535658988118391,187,-10,8,86
1589535658989824129,187,-12,7,86
1589535658991443823,187,-15,7,86
1589535658994128319,187,-19,7,86
1589535658995687391,187,-23,6,86
1589535658997691841,187,-25,6,86
1589535658998995712,187,-26,6,86
1589535659002415011,187,-25,5,86
1589535659003892437,187,-25,8,86
1589535659005789332,187,-25,12,86
1589535659007511204,187,-25,12,86
1589535659010233345,187,-24,14,86
1589535659011697083,187,-24,16,86
1589535659013209221,187,-24,14,86
1589535659014656336,187,-24,13,86
1589535659016198785,187,-23,14,86
1589535659019635195,187,-21,15,86
1589535659020991377,187,-17,13,86
1589535659022828138,187,-14,13,86
1589535659024312898,187,-14,12,86
1589535659027438374,187,-15,11,86
1589535659028753978,187,-18,10,86
1589535659031931765,187,-22,11,86
1589535659033366658,187,-28,12,86
1589535659036322489,187,-33,12,86
1589535659036753691,187,-38,13,86
1589535659039731522,187,-39,16,86
1589535659041224104,187,-38,14,86
1589535659042893664,187,-35,13,86
1589535659044823315,187,-34,12,86
1589535659048011369,187,-34,13,86
1589535659049313772,187,-36,12,86
1589535659051139289,187,-38,12,86
1589535659052995606,187,-39,10,86
1589535659056034548,187,-39,9,86
1589535659057527130,187,-39,10,86
1589535659060339716,187,-39,10,86
1589535659061792698,187,-40,13,86
1589535659063177725,187,-41,14,86
1589535659065047730,187,-44,14,86
1589535659068148273,187,-46,16,86
1589535659070314057,187,-47,16,86
1589535659072576153,187,-48,15,86
1589535659073926957,187,-47,17,86
1589535659075692340,187,-44,18,86
1589535659076999144,187,-42,20,86
1589535659080219464,187,-40,21,86
1589535659081948669,187,-39,21,86
1589535659084688411,187,-39,22,86
1589535659086355038,187,-39,21,86
1589535659087604642,187,-41,22,86
1589535659089427714,187,-45,21,86
1589535659092450034,187,-48,19,86
1589535659093925994,187,-48,18,86
1589535659096259957,187,-48,18,86
1589535659097837606,187,-46,18,86
1589535659100375435,187,-44,20,86
1589535659101801529,187,-42,20,86
1589535659104012780,187,-40,21,86
1589535659105616829,187,-41,21,86
1589535659107309856,187,-43,19,86
1589535659108696349,187,-46,18,86
1589535659110795644,187,-47,17,86
1589535659113616053,187,-45,17,86
1589535659114957079,187,-40,19,86
1589535659117936377,187,-35,18,86
1589535659118807090,187,-30,18,86
1589535659121520432,187,-26,18,86
1589535659123407548,187,-23,17,86
1589535659125142620,187,-22,19,86
1589535659126623958,187,-22,18,86
1589535659129538233,187,-24,17,86
1589535659130827926,187,-27,16,86
1589535659134037980,187,-29,15,86
