%time,field.GSR_value,field.ECG_value,field.EMG_value,field.HR
1589547460706383927,256,-7,3,77
1589547460706829314,256,-13,3,77
1589547460708004627,256,-17,5,77
1589547460712664323,256,-21,7,77
1589547460713782435,256,-25,6,77
1589547460715637318,256,-27,7,77
1589547460717611492,256,-26,8,77
1589547460719944518,256,-22,8,77
1589547460721777889,256,-19,8,77
1589547460723575082,256,-17,7,77
1589547460725466632,256,-16,6,77
1589547460728048019,256,-17,6,77
1589547460729203287,256,-17,7,77
1589547460730949145,256,-16,9,77
1589547460734034587,256,-16,8,77
1589547460735820046,256,-15,7,77
1589547460739286828,256,-16,8,77
1589547460740995530,256,-18,8,77
1589547460745371176,256,-21,8,77
1589547460745569669,256,-23,8,77
1589547460746125058,256,-25,8,77
1589547460748535819,256,-25,8,77
1589547460749946293,256,-23,8,77
1589547460752294475,256,-19,8,77
1589547460754021266,256,-14,7,77
1589547460756418338,256,-10,6,77
1589547460757954458,256,-9,5,77
1589547460759580047,256,-11,6,77
1589547460761187058,256,-14,6,77
1589547460763101098,256,-15,5,77
1589547460764667041,256,-14,5,77
1589547460766697928,256,-13,5,77
1589547460769170779,256,-12,4,77
1589547460770194533,256,-12,5,77
1589547460772236175,256,-12,5,77
1589547460774049990,256,-12,5,77
1589547460775743048,256,-13,5,77
1589547460777624820,256,-13,7,77
1589547460779825354,256,-12,8,77
1589547460782147624,256,-11,8,77
1589547460783219780,256,-11,8,77
1589547460784454739,256,-11,8,77
1589547460786755008,256,-13,8,77
1589547460789740225,256,-13,10,77
1589547460791459194,256,-12,8,77
1589547460793373234,256,-11,8,77
1589547460794880509,256,-9,7,77
1589547460796589211,256,-7,7,77
1589547460798179111,256,-7,6,77
1589547460799993415,256,-7,8,77
1589547460801475268,256,-10,6,77
1589547460803204503,256,-14,8,77
1589547460805044230,256,-17,8,77
1589547460806604796,256,-19,7,77
1589547460808310564,256,-20,7,77
1589547460810043222,256,-19,6,77
1589547460812923815,256,-18,7,77
1589547460813451337,256,-16,8,77
1589547460815035859,256,-14,8,77
1589547460817194348,256,-14,7,77
1589547460819517596,256,-16,7,77
1589547460823153049,256,-19,6,77
1589547460823400920,256,-24,7,77
1589547460825786258,256,-28,9,77
1589547460827723276,256,-32,8,77
1589547460829137172,256,-35,9,77
1589547460831100101,256,-36,10,77
1589547460832937384,256,-35,11,77
1589547460836242341,256,-35,10,77
1589547460836489235,256,-41,9,77
1589547460837997488,256,-53,8,77
1589547460839971662,256,-68,8,77
1589547460841872502,256,-80,10,77
1589547460843541114,256,-83,9,77
1589547460845247860,256,-76,8,77
1589547460849011893,256,-59,9,77
1589547460849701241,256,-39,9,77
1589547460851490611,256,-19,9,77
1589547460853542031,256,-4,9,77
1589547460855748921,256,4,9,77
1589547460857443934,256,6,7,77
1589547460859180503,256,3,9,77
1589547460861428461,256,-1,9,77
1589547460863119074,256,-8,8,77
1589547460864674750,256,-14,7,77
1589547460866542833,256,-19,7,77
1589547460870613406,256,-22,7,77
1589547460870708741,256,-26,7,77
1589547460872517179,256,-30,8,77
1589547460874306060,256,-38,9,77
1589547460875907693,256,-47,8,77
1589547460877455058,256,-59,9,77
1589547460878967712,256,-72,12,77
1589547460881623900,256,-86,11,77
1589547460883719810,256,-101,12,77
1589547460886592091,256,-112,13,77
1589547460887682825,256,-121,11,77
1589547460889492240,256,-126,11,77
1589547460890986804,256,-128,10,77
1589547460892788397,256,-126,10,77
1589547460894491232,256,-119,10,77
1589547460896386694,256,-105,9,77
1589547460898841944,256,-77,10,77
1589547460900460200,256,-32,8,77
1589547460902538510,256,34,8,77
1589547460904444238,256,124,8,77
1589547460905710975,256,233,7,77
1589547460907618170,256,343,5,77
1589547460910025509,256,418,6,77
1589547460912005061,256,437,6,77
1589547460913154951,256,415,5,77
1589547460914815252,256,389,5,77
1589547460917330148,256,378,7,77
1589547460922093980,256,372,9,77
1589547460922263628,256,359,9,77
1589547460922884530,256,335,9,77
1589547460925699121,256,306,12,77
1589547460926592339,256,279,12,77
1589547460928318642,256,247,12,77
1589547460930057167,256,189,12,77
1589547460931656355,256,90,13,77
1589547460933623685,256,-38,14,77
1589547460935292297,256,-161,12,77
1589547460936864107,256,-247,12,77
1589547460938450095,256,-293,12,77
1589547460940878945,256,-310,12,77
1589547460942862898,256,-311,10,77
1589547460947024406,256,-300,12,85
1589547460948234431,256,-277,13,85
1589547460950072202,256,-244,12,85
1589547460950724882,256,-205,13,85
1589547460954186776,256,-169,13,85
1589547460954807189,256,-140,13,85
1589547460956877187,256,-123,12,85
1589547460957817829,256,-117,11,85
1589547460959826714,256,-123,11,85
1589547460963388832,256,-138,11,85
1589547460963424033,256,-154,13,85
1589547460965631412,256,-162,14,85
1589547460967006196,256,-157,13,85
1589547460969416957,256,-139,13,85
1589547460971507489,256,-114,15,85
1589547460973219124,256,-89,15,85
1589547460975359035,256,-72,15,85
1589547460976942090,256,-67,15,85
1589547460979904818,256,-75,16,85
